Time - Seconds;Temp1;Temp2;Temp3
00.02.33;26.00.00;26.01.00;25.07.00
00.02.34;26.00.00;26.01.00;25.07.00
00.02.35;26.00.00;26.01.00;25.07.00
00.02.36;26.00.00;26.01.00;25.08.00
00.02.37;26.00.00;26.01.00;25.08.00
00.02.38;26.00.00;26.01.00;25.08.00
00.02.39;26.00.00;26.01.00;25.08.00
00.02.40;26.00.00;26.01.00;25.08.00
00.02.41;26.00.00;26.01.00;25.08.00
00.02.42;26.00.00;26.01.00;25.08.00
00.02.43;26.00.00;26.01.00;25.08.00
00.02.44;26.00.00;26.01.00;25.08.00
00.02.45;26.00.00;26.01.00;25.08.00
00.02.46;25.09.00;26.00.00;25.08.00
00.02.47;26.00.00;26.01.00;25.08.00
00.02.48;26.00.00;26.01.00;25.09.00
00.02.49;26.00.00;26.00.00;25.08.00
00.02.50;26.00.00;26.00.00;25.08.00
00.02.51;26.00.00;26.01.00;25.08.00
00.02.52;26.00.00;26.01.00;25.08.00
00.02.53;26.00.00;26.01.00;25.08.00
00.02.54;26.00.00;26.01.00;25.08.00
00.02.55;26.00.00;26.01.00;25.08.00
00.02.56;26.00.00;26.01.00;25.08.00
00.02.57;26.00.00;26.01.00;25.08.00
00.02.58;26.00.00;26.00.00;25.08.00
00.02.59;26.00.00;26.00.00;25.08.00
00.03.00;26.00.00;26.00.00;25.08.00
00.03.01;25.09.00;26.00.00;25.08.00
00.03.02;25.09.00;26.00.00;25.08.00
00.03.03;26.00.00;26.00.00;25.08.00
00.03.04;26.00.00;26.00.00;25.08.00
00.03.05;26.00.00;26.00.00;25.08.00
00.03.06;26.00.00;26.00.00;25.07.00
00.03.07;26.00.00;26.00.00;25.07.00
00.03.08;26.00.00;26.00.00;25.07.00
00.03.09;26.00.00;26.00.00;25.07.00
00.03.10;25.09.00;26.00.00;25.07.00
00.03.11;25.09.00;26.00.00;25.08.00
00.03.12;25.09.00;26.00.00;25.07.00
00.03.13;25.09.00;26.00.00;25.08.00
00.03.14;25.09.00;26.00.00;25.08.00
00.03.15;25.09.00;26.00.00;25.07.00
00.03.16;25.09.00;26.00.00;25.07.00
00.03.17;25.09.00;26.00.00;25.07.00
00.03.18;25.09.00;26.00.00;25.07.00
00.03.19;25.09.00;26.00.00;25.07.00
00.03.20;25.09.00;26.00.00;25.07.00
00.03.21;25.09.00;26.00.00;25.07.00
00.03.22;26.00.00;26.00.00;25.07.00
00.03.23;25.09.00;26.00.00;25.07.00
00.03.24;25.09.00;26.00.00;25.07.00
00.03.25;25.09.00;26.00.00;25.07.00
00.03.26;25.09.00;26.00.00;25.07.00
00.03.27;25.09.00;26.00.00;25.07.00
00.03.28;26.00.00;26.00.00;25.07.00
00.03.29;26.00.00;26.00.00;25.07.00
00.03.30;26.00.00;26.00.00;25.07.00
00.03.31;26.00.00;26.00.00;25.07.00
00.03.32;26.00.00;26.00.00;25.07.00
00.03.33;26.00.00;26.00.00;25.07.00
00.03.34;26.00.00;26.00.00;25.07.00
00.03.35;26.00.00;26.00.00;25.07.00
00.03.36;26.00.00;26.00.00;25.07.00
00.03.37;26.00.00;26.00.00;25.07.00
00.03.38;26.00.00;26.00.00;25.06.00
00.03.39;26.00.00;26.00.00;25.06.00
00.03.40;26.00.00;26.00.00;25.06.00
00.03.41;26.00.00;26.00.00;25.06.00
00.03.42;26.00.00;26.00.00;25.06.00
00.03.43;26.00.00;26.00.00;25.06.00
00.03.44;26.00.00;26.00.00;25.06.00
00.03.45;26.00.00;26.00.00;25.06.00
00.03.46;26.00.00;26.00.00;25.06.00
00.03.47;26.00.00;26.00.00;25.06.00
00.03.48;26.00.00;26.00.00;25.06.00
00.03.49;26.00.00;26.00.00;25.06.00
00.03.50;26.00.00;26.00.00;25.06.00
00.03.51;26.00.00;26.00.00;25.06.00
00.03.52;26.00.00;26.00.00;25.06.00
00.03.53;26.00.00;26.00.00;25.06.00
00.03.54;26.00.00;26.00.00;25.07.00
00.03.55;26.00.00;26.00.00;25.07.00
00.03.56;26.00.00;26.00.00;25.07.00
00.03.57;25.09.00;26.00.00;25.07.00
00.03.58;25.09.00;26.00.00;25.07.00
00.03.59;25.09.00;26.00.00;25.07.00
00.04.00;25.09.00;26.00.00;25.07.00
00.04.01;25.09.00;26.00.00;25.07.00
00.04.02;25.09.00;26.00.00;25.07.00
00.04.03;25.09.00;26.00.00;25.07.00
00.04.04;25.09.00;26.00.00;25.08.00
00.04.05;25.09.00;26.00.00;25.08.00
00.04.06;25.09.00;26.00.00;25.08.00
00.04.07;25.09.00;26.00.00;25.08.00
00.04.08;25.09.00;26.00.00;25.08.00
00.04.09;25.09.00;26.01.00;25.08.00
00.04.10;25.09.00;26.01.00;25.08.00
00.04.11;25.09.00;26.00.00;25.08.00
00.04.12;25.09.00;26.00.00;25.07.00
00.04.13;25.09.00;26.00.00;25.08.00
00.04.14;25.09.00;26.00.00;25.07.00
00.04.15;25.09.00;26.00.00;25.07.00
00.04.16;25.09.00;26.00.00;25.07.00
00.04.17;25.09.00;26.00.00;25.07.00
00.04.18;25.09.00;26.00.00;25.07.00
00.04.19;25.09.00;26.00.00;25.07.00
00.04.20;26.00.00;26.00.00;25.07.00
00.04.21;26.00.00;26.00.00;25.07.00
00.04.22;26.00.00;26.01.00;25.07.00
00.04.23;26.00.00;26.01.00;25.07.00
00.04.24;26.00.00;26.01.00;25.07.00
00.04.25;26.00.00;26.01.00;25.07.00
00.04.26;26.00.00;26.01.00;25.07.00
00.04.27;26.00.00;26.01.00;25.07.00
00.04.28;26.00.00;26.01.00;25.07.00
00.04.29;26.00.00;26.01.00;25.07.00
00.04.30;26.00.00;26.00.00;25.07.00
00.04.31;26.00.00;26.00.00;25.07.00
00.04.32;26.00.00;26.00.00;25.07.00
00.04.33;26.00.00;26.00.00;25.06.00
00.04.34;25.09.00;26.00.00;25.06.00
00.04.35;25.09.00;26.00.00;25.06.00
00.04.36;25.09.00;25.09.00;25.06.00
00.04.37;25.09.00;25.09.00;25.06.00
00.04.38;25.09.00;25.09.00;25.05.00
00.04.39;25.09.00;25.09.00;25.05.00
00.04.40;25.09.00;25.09.00;25.05.00
00.04.41;25.09.00;25.09.00;25.05.00
00.04.42;25.08.00;25.08.00;25.04.00
00.04.43;25.08.00;25.08.00;25.04.00
00.04.44;25.08.00;25.08.00;25.04.00
00.04.45;25.08.00;25.08.00;25.03.00
00.04.46;25.08.00;25.07.00;25.03.00
00.04.47;25.08.00;25.07.00;25.03.00
00.04.48;25.08.00;25.07.00;25.03.00
00.04.49;25.08.00;25.07.00;25.02.00
00.04.50;25.08.00;25.06.00;25.02.00
00.04.51;25.07.00;25.06.00;25.02.00
00.04.52;25.07.00;25.06.00;25.02.00
00.04.53;25.07.00;25.06.00;25.02.00
00.04.54;25.07.00;25.06.00;25.02.00
00.04.55;25.07.00;25.06.00;25.03.00
00.04.56;25.07.00;25.06.00;25.03.00
00.04.57;25.07.00;25.06.00;25.03.00
00.04.58;25.07.00;25.06.00;25.03.00
00.04.59;25.07.00;25.06.00;25.03.00
00.05.00;25.07.00;25.06.00;25.03.00
00.05.01;25.07.00;25.05.00;25.02.00
00.05.02;25.07.00;25.05.00;25.02.00
00.05.03;25.07.00;25.05.00;25.02.00
00.05.04;25.07.00;25.05.00;25.02.00
00.05.05;25.07.00;25.05.00;25.02.00
00.05.06;25.07.00;25.05.00;25.02.00
00.05.07;25.07.00;25.05.00;25.02.00
00.05.08;25.07.00;25.05.00;25.03.00
00.05.09;25.07.00;25.05.00;25.02.00
00.05.10;25.07.00;25.05.00;25.03.00
00.05.11;25.07.00;25.05.00;25.03.00
00.05.12;25.07.00;25.05.00;25.03.00
00.05.13;25.07.00;25.05.00;25.04.00
00.05.14;25.08.00;25.05.00;25.04.00
00.05.15;25.07.00;25.05.00;25.04.00
00.05.16;25.07.00;25.05.00;25.05.00
00.05.17;25.07.00;25.05.00;25.05.00
00.05.18;25.08.00;25.05.00;25.05.00
00.05.19;25.08.00;25.06.00;25.05.00
00.05.20;25.08.00;25.06.00;25.05.00
00.05.21;25.08.00;25.06.00;25.05.00
00.05.22;25.08.00;25.06.00;25.05.00
00.05.23;25.08.00;25.05.00;25.05.00
00.05.24;25.07.00;25.05.00;25.05.00
00.05.25;25.07.00;25.05.00;25.04.00
00.05.26;25.07.00;25.05.00;25.04.00
00.05.27;25.07.00;25.05.00;25.04.00
00.05.28;25.07.00;25.05.00;25.04.00
00.05.29;25.07.00;25.05.00;25.04.00
00.05.30;25.07.00;25.04.00;25.04.00
00.05.31;25.06.00;25.04.00;25.04.00
00.05.32;25.06.00;25.05.00;25.04.00
00.05.33;25.06.00;25.07.00;25.06.00
00.05.34;25.06.00;26.00.00;26.01.00
00.05.35;25.06.00;26.05.00;26.07.00
00.05.36;25.06.00;27.01.00;27.03.00
00.05.37;25.06.00;27.08.00;28.02.00
00.05.38;25.06.00;28.07.00;29.03.00
00.05.39;25.06.00;29.08.00;30.05.00
00.05.40;25.06.00;30.09.00;31.09.00
00.05.41;25.07.00;32.02.00;33.03.00
00.05.42;25.07.00;33.04.00;34.07.00
00.05.43;25.07.00;34.07.00;36.01.00
00.05.44;25.08.00;36.00.00;37.05.00
00.05.45;25.08.00;37.03.00;38.08.00
00.05.46;25.09.00;38.05.00;40.00.00
00.05.47;25.09.00;39.07.00;41.02.00
00.05.48;26.00.00;40.08.00;42.03.00
00.05.49;26.00.00;41.08.00;43.04.00
00.05.50;26.01.00;42.08.00;44.05.00
00.05.51;26.01.00;43.08.00;45.05.00
00.05.52;26.02.00;44.07.00;46.04.00
00.05.53;26.03.00;45.06.00;47.02.00
00.05.54;26.04.00;46.04.00;47.09.00
00.05.55;26.04.00;47.02.00;48.06.00
00.05.56;26.05.00;47.09.00;49.02.00
00.05.57;26.06.00;48.05.00;49.08.00
00.05.58;26.07.00;49.01.00;50.03.00
00.05.59;26.07.00;49.07.00;50.08.00
00.06.00;26.08.00;50.02.00;51.02.00
00.06.01;26.09.00;50.07.00;51.06.00
00.06.02;27.01.00;51.02.00;52.01.00
00.06.03;27.01.00;51.05.00;52.04.00
00.06.04;27.02.00;51.08.00;52.09.00
00.06.05;27.03.00;52.02.00;53.05.00
00.06.06;27.05.00;52.06.00;54.00.00
00.06.07;27.06.00;53.00.00;54.05.00
00.06.08;27.07.00;53.03.00;55.01.00
00.06.09;27.08.00;53.07.00;55.06.00
00.06.10;27.08.00;53.09.00;56.01.00
00.06.11;27.09.00;54.02.00;56.05.00
00.06.12;28.00.00;54.05.00;56.09.00
00.06.13;28.01.00;54.08.00;57.03.00
00.06.14;28.02.00;55.02.00;57.07.00
00.06.15;28.03.00;55.06.00;58.01.00
00.06.16;28.05.00;56.00.00;58.04.00
00.06.17;28.06.00;56.03.00;58.08.00
00.06.18;28.07.00;56.05.00;59.01.00
00.06.19;28.08.00;56.07.00;59.04.00
00.06.20;28.09.00;56.09.00;59.02.00
00.06.21;29.00.00;57.01.00;59.02.00
00.06.22;29.01.00;57.03.00;59.05.00
00.06.23;29.02.00;57.03.00;59.07.00
00.06.24;29.03.00;57.01.00;59.09.00
00.06.25;29.03.00;56.09.00;60.00.00
00.06.26;29.04.00;56.07.00;59.09.00
00.06.27;29.05.00;56.04.00;59.09.00
00.06.28;29.06.00;56.02.00;59.09.00
00.06.29;29.07.00;55.09.00;59.09.00
00.06.30;29.08.00;55.07.00;59.09.00
00.06.31;29.09.00;55.05.00;59.09.00
00.06.32;30.00.00;55.03.00;59.09.00
00.06.33;30.01.00;55.04.00;59.02.00
00.06.34;30.01.00;55.04.00;58.07.00
00.06.35;30.02.00;55.02.00;58.08.00
00.06.36;30.03.00;55.03.00;58.09.00
00.06.37;30.04.00;55.04.00;59.05.00
00.06.38;30.05.00;55.04.00;59.09.00
00.06.39;30.06.00;55.03.00;60.00.00
00.06.40;30.07.00;55.02.00;59.09.00
00.06.41;30.08.00;55.03.00;60.02.00
00.06.42;30.09.00;55.03.00;60.04.00
00.06.43;31.00.00;55.04.00;60.07.00
00.06.44;31.01.00;55.06.00;61.01.00
00.06.45;31.02.00;55.09.00;61.04.00
00.06.46;31.03.00;56.01.00;61.07.00
00.06.47;31.04.00;56.02.00;61.08.00
00.06.48;31.05.00;56.03.00;62.00.00
00.06.49;31.06.00;56.04.00;62.02.00
00.06.50;31.07.00;56.05.00;62.02.00
00.06.51;31.08.00;56.05.00;62.02.00
00.06.52;31.08.00;56.03.00;61.08.00
00.06.53;31.09.00;56.02.00;61.05.00
00.06.54;32.00.00;56.02.00;61.01.00
00.06.55;32.01.00;56.01.00;61.03.00
00.06.56;32.02.00;56.02.00;61.04.00
00.06.57;32.04.00;56.02.00;61.02.00
00.06.58;32.05.00;56.02.00;60.09.00
00.06.59;32.07.00;56.03.00;60.07.00
00.07.00;32.08.00;56.05.00;60.06.00
00.07.01;32.09.00;56.06.00;60.03.00
00.07.02;33.00.00;56.06.00;59.09.00
00.07.03;33.01.00;56.08.00;59.09.00
00.07.04;33.03.00;57.00.00;59.08.00
00.07.05;33.03.00;57.03.00;60.00.00
00.07.06;33.04.00;57.04.00;60.04.00
00.07.07;33.04.00;57.06.00;60.06.00
00.07.08;33.04.00;57.07.00;60.08.00
00.07.09;33.05.00;57.09.00;61.02.00
00.07.10;33.06.00;58.01.00;61.07.00
00.07.11;33.08.00;58.05.00;62.01.00
00.07.12;33.09.00;58.09.00;62.05.00
00.07.13;33.09.00;59.01.00;62.07.00
00.07.14;34.00.00;59.02.00;63.00.00
00.07.15;34.01.00;59.03.00;63.00.00
00.07.16;34.02.00;59.03.00;62.07.00
00.07.17;34.02.00;59.04.00;62.05.00
00.07.18;34.02.00;59.03.00;62.06.00
00.07.19;34.02.00;59.03.00;62.06.00
00.07.20;34.02.00;59.04.00;62.08.00
00.07.21;34.02.00;59.05.00;62.09.00
00.07.22;34.03.00;59.07.00;63.00.00
00.07.23;34.04.00;60.00.00;63.00.00
00.07.24;34.04.00;60.02.00;63.01.00
00.07.25;34.05.00;60.02.00;63.02.00
00.07.26;34.05.00;60.04.00;63.04.00
00.07.27;34.06.00;60.06.00;63.05.00
00.07.28;34.08.00;60.07.00;63.08.00
00.07.29;35.00.00;60.08.00;63.08.00
00.07.30;35.01.00;60.09.00;63.08.00
00.07.31;35.03.00;61.00.00;63.08.00
00.07.32;35.05.00;61.00.00;64.00.00
00.07.33;35.06.00;61.00.00;64.00.00
00.07.34;35.08.00;61.01.00;63.08.00
00.07.35;35.09.00;61.01.00;63.08.00
00.07.36;36.00.00;61.01.00;63.08.00
00.07.37;36.01.00;61.02.00;63.09.00
00.07.38;36.03.00;61.04.00;64.01.00
00.07.39;36.03.00;61.05.00;64.04.00
00.07.40;36.05.00;61.07.00;64.07.00
00.07.41;36.06.00;61.08.00;65.00.00
00.07.42;36.06.00;61.09.00;65.03.00
00.07.43;36.07.00;62.01.00;65.05.00
00.07.44;36.08.00;62.02.00;65.06.00
00.07.45;36.09.00;62.04.00;65.06.00
00.07.46;37.00.00;62.05.00;65.07.00
00.07.47;37.00.00;62.05.00;65.08.00
00.07.48;37.00.00;62.06.00;65.08.00
00.07.49;37.01.00;62.08.00;65.09.00
00.07.50;37.02.00;62.09.00;65.09.00
00.07.51;37.03.00;63.00.00;65.09.00
00.07.52;37.05.00;63.02.00;66.00.00
00.07.53;37.05.00;63.03.00;66.01.00
00.07.54;37.05.00;63.03.00;66.01.00
00.07.55;37.06.00;63.04.00;66.02.00
00.07.56;37.08.00;63.04.00;66.03.00
00.07.57;37.09.00;63.04.00;66.05.00
00.07.58;38.00.00;63.04.00;66.07.00
00.07.59;38.01.00;63.03.00;66.07.00
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
