"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:01:45","25.1","25.2","25.0","29.1"
"00:01:46","25.1","25.2","25.0","29.1"
"00:01:47","25.1","25.2","25.0","29.1"
"00:01:48","25.1","25.2","25.0","29.1"
"00:01:49","25.1","25.2","25.0","29.1"
"00:01:50","25.1","25.2","25.0","29.1"
"00:01:51","25.1","25.2","25.0","29.1"
"00:01:52","25.1","25.2","25.0","29.0"
"00:01:53","25.1","25.2","25.0","29.0"
"00:01:54","25.1","25.2","25.0","29.0"
"00:01:55","25.1","25.2","25.0","29.0"
"00:01:56","25.1","25.2","25.0","29.0"
"00:01:57","25.1","25.2","25.0","29.0"
"00:01:58","25.1","25.2","25.0","29.0"
"00:01:59","25.1","25.2","25.0","29.0"
"00:02:00","25.1","25.2","25.0","29.0"
"00:02:01","25.1","25.2","25.0","29.0"
"00:02:02","25.1","25.2","25.0","29.0"
"00:02:03","25.1","25.2","25.0","29.0"
"00:02:04","25.1","25.2","25.0","29.0"
"00:02:05","25.1","25.2","25.0","29.0"
"00:02:06","25.1","25.2","25.0","29.0"
"00:02:07","25.1","25.2","24.9","29.0"
"00:02:08","25.1","25.2","25.0","29.0"
"00:02:09","25.0","25.2","25.0","28.9"
"00:02:10","25.1","25.2","25.0","29.0"
"00:02:11","25.1","25.2","25.0","28.9"
"00:02:12","25.1","25.2","25.0","28.9"
"00:02:13","25.1","25.2","24.9","28.9"
"00:02:14","25.0","25.2","24.9","28.9"
"00:02:15","25.0","25.2","24.9","28.9"
"00:02:16","25.1","25.2","24.9","28.9"
"00:02:17","25.0","25.2","24.9","28.9"
"00:02:18","25.0","25.1","24.9","28.9"
"00:02:19","25.0","25.1","24.9","28.9"
"00:02:20","25.0","25.1","24.9","28.9"
"00:02:21","25.0","25.1","24.9","28.9"
"00:02:22","25.0","25.1","24.9","28.9"
"00:02:23","25.0","25.1","24.9","28.9"
"00:02:24","25.0","25.1","24.9","28.9"
"00:02:25","25.0","25.1","24.9","28.8"
"00:02:26","25.0","25.1","24.9","28.8"
"00:02:27","25.0","25.2","24.9","28.8"
"00:02:28","25.0","25.2","24.9","28.8"
"00:02:29","25.0","25.2","24.9","28.8"
"00:02:30","25.0","25.2","24.9","28.8"
"00:02:31","25.0","25.2","24.9","28.8"
"00:02:32","25.1","25.2","24.9","28.8"
"00:02:33","25.0","25.2","24.9","28.8"
"00:02:34","25.1","25.2","24.9","28.8"
"00:02:35","25.0","25.2","24.9","28.8"
"00:02:36","25.0","25.2","24.9","28.8"
"00:02:37","25.0","25.2","24.9","28.8"
"00:02:38","25.0","25.2","24.9","28.8"
"00:02:39","25.1","25.2","24.9","28.8"
"00:02:40","25.1","25.2","25.0","28.8"
"00:02:41","25.1","25.2","24.9","28.8"
"00:02:42","25.1","25.2","25.0","28.8"
"00:02:43","25.1","25.2","25.0","28.8"
"00:02:44","25.1","25.2","25.0","28.8"
"00:02:45","25.1","25.2","25.0","28.7"
"00:02:46","25.1","25.2","25.0","28.7"
"00:02:47","25.0","25.2","25.0","28.7"
"00:02:48","25.0","25.2","25.0","28.7"
"00:02:49","25.1","25.2","25.0","28.7"
"00:02:50","25.1","25.2","25.0","28.7"
"00:02:51","25.1","25.2","25.0","28.7"
"00:02:52","25.1","25.2","25.0","28.7"
"00:02:53","25.1","25.2","25.0","28.7"
"00:02:54","25.1","25.2","25.0","28.7"
"00:02:55","25.1","25.2","25.0","28.7"
"00:02:56","25.1","25.2","25.0","28.7"
"00:02:57","25.1","25.2","25.0","28.7"
"00:02:58","25.1","25.2","25.0","28.7"
"00:02:59","25.1","25.2","25.0","28.7"
"00:03:00","25.1","25.2","25.0","28.7"
"00:03:01","25.1","25.2","25.0","28.7"
"00:03:02","25.1","25.2","25.0","28.7"
"00:03:03","25.1","25.2","25.0","28.6"
"00:03:04","25.1","25.2","25.0","28.6"
"00:03:05","25.1","25.2","25.0","28.6"
"00:03:06","25.1","25.2","24.9","28.6"
"00:03:07","25.1","25.2","24.9","28.6"
"00:03:08","25.1","25.2","25.0","28.6"
"00:03:09","25.1","25.2","25.0","28.6"
"00:03:10","25.1","25.2","25.0","28.6"
"00:03:11","25.1","25.2","25.0","28.6"
"00:03:12","25.1","25.2","25.0","28.6"
"00:03:13","25.1","25.2","25.0","28.6"
"00:03:14","25.1","25.2","25.0","28.6"
"00:03:15","25.1","25.2","25.0","28.6"
"00:03:16","25.1","25.2","25.0","28.6"
"00:03:17","25.1","25.2","25.0","28.6"
"00:03:18","25.1","25.2","25.0","28.6"
"00:03:19","25.1","25.2","25.0","28.6"
"00:03:20","25.1","25.2","25.0","28.6"
"00:03:21","25.1","25.2","25.0","28.5"
"00:03:22","25.1","25.2","25.0","28.5"
"00:03:23","25.1","25.3","25.1","28.5"
"00:03:24","25.1","25.3","25.1","28.5"
"00:03:25","25.1","25.3","25.1","28.5"
"00:03:26","25.1","25.3","25.1","28.5"
"00:03:27","25.1","25.3","25.1","28.5"
"00:03:28","25.1","25.2","25.1","28.5"
"00:03:29","25.1","25.3","25.1","28.5"
"00:03:30","25.1","25.3","25.1","28.5"
"00:03:31","25.1","25.3","25.1","28.5"
"00:03:32","25.1","25.3","25.1","28.5"
"00:03:33","25.1","25.3","25.1","28.5"
"00:03:34","25.1","25.3","25.1","28.5"
"00:03:35","25.1","25.2","25.1","28.5"
"00:03:36","25.1","25.3","25.1","28.5"
"00:03:37","25.1","25.3","25.1","28.5"
"00:03:38","25.1","25.3","25.1","28.5"
"00:03:39","25.1","25.3","25.1","28.5"
"00:03:40","25.1","25.3","25.1","28.4"
"00:03:41","25.1","25.3","25.1","28.4"
"00:03:42","25.1","25.3","25.1","28.4"
"00:03:43","25.1","25.3","25.1","28.4"
"00:03:44","25.1","25.2","25.1","28.4"
"00:03:45","25.1","25.3","25.2","28.4"
"00:03:46","25.1","25.2","25.1","28.4"
"00:03:47","25.1","25.3","25.2","28.4"
"00:03:48","25.1","25.2","25.2","28.4"
"00:03:49","25.1","25.3","25.2","28.4"
"00:03:50","25.1","25.3","25.1","28.4"
"00:03:51","25.1","25.2","25.1","28.4"
"00:03:52","25.1","25.2","25.1","28.4"
"00:03:53","25.1","25.3","25.1","28.4"
"00:03:54","25.1","25.2","25.1","28.3"
"00:03:55","25.1","25.2","25.1","28.3"
"00:03:56","25.1","25.3","25.2","28.3"
"00:03:57","25.1","25.3","25.2","28.3"
"00:03:58","25.1","25.3","25.2","28.3"
"00:03:59","25.1","25.3","25.2","28.3"
"00:04:00","25.1","25.2","25.2","28.3"
"00:04:01","25.1","25.3","25.2","28.3"
"00:04:02","25.1","25.3","25.2","28.3"
"00:04:03","25.1","25.3","25.2","28.3"
"00:04:04","25.1","25.3","25.2","28.3"
"00:04:05","25.1","25.3","25.2","28.3"
"00:04:06","25.1","25.3","25.2","28.3"
"00:04:07","25.1","25.3","25.2","28.3"
"00:04:08","25.1","25.3","25.2","28.3"
"00:04:09","25.1","25.3","25.2","28.2"
"00:04:10","25.1","25.3","25.2","28.2"
"00:04:11","25.1","25.3","25.2","28.2"
"00:04:12","25.1","25.3","25.2","28.2"
"00:04:13","25.1","25.3","25.2","28.2"
"00:04:14","25.1","25.3","25.2","28.2"
"00:04:15","25.1","25.3","25.2","28.2"
"00:04:16","25.1","25.3","25.2","28.2"
"00:04:17","25.1","25.3","25.2","28.2"
"00:04:18","25.1","25.3","25.2","28.2"
"00:04:19","25.1","25.3","25.2","28.2"
"00:04:20","25.1","25.3","25.2","28.2"
"00:04:21","25.1","25.3","25.1","28.2"
"00:04:22","25.1","25.3","25.1","28.2"
"00:04:23","25.1","25.3","25.1","28.2"
"00:04:24","25.2","25.3","25.1","28.1"
"00:04:25","25.2","25.3","25.1","28.2"
"00:04:26","25.2","25.3","25.1","28.1"
"00:04:27","25.2","25.3","25.1","28.1"
"00:04:28","25.2","25.3","25.1","28.1"
"00:04:29","25.1","25.3","25.1","28.1"
"00:04:30","25.1","25.3","25.1","28.1"
"00:04:31","25.2","25.3","25.0","28.1"
"00:04:32","25.1","25.2","25.0","28.1"
"00:04:33","25.1","25.2","25.0","28.1"
"00:04:34","25.1","25.2","25.0","28.1"
"00:04:35","25.1","25.2","24.9","28.1"
"00:04:36","25.1","25.2","24.9","28.1"
"00:04:37","25.1","25.2","24.9","28.1"
"00:04:38","25.0","25.1","24.9","28.1"
"00:04:39","25.0","25.1","24.9","28.1"
"00:04:40","25.0","25.1","24.8","28.1"
"00:04:41","25.0","25.1","24.8","28.1"
"00:04:42","25.1","25.1","24.8","28.1"
"00:04:43","25.1","25.1","24.8","28.1"
"00:04:44","25.0","25.0","24.8","28.1"
"00:04:45","25.0","25.0","24.8","28.1"
"00:04:46","25.0","25.0","24.8","28.1"
"00:04:47","25.0","25.0","24.8","28.1"
"00:04:48","25.0","25.0","24.8","28.1"
"00:04:49","25.0","25.0","24.8","28.1"
"00:04:50","25.0","25.0","24.8","28.1"
"00:04:51","25.0","25.0","24.7","28.1"
"00:04:52","25.0","25.0","24.7","28.0"
"00:04:53","25.0","24.9","24.7","28.0"
"00:04:54","25.0","24.9","24.7","28.0"
"00:04:55","25.0","24.9","24.7","28.0"
"00:04:56","25.0","24.9","24.8","28.0"
"00:04:57","25.0","25.0","24.8","28.0"
"00:04:58","25.0","25.0","24.8","28.0"
"00:04:59","25.0","25.0","24.8","28.0"
"00:05:00","25.0","25.0","24.8","28.0"
"00:05:01","25.0","25.0","24.8","28.0"
"00:05:02","25.0","25.0","24.8","28.0"
"00:05:03","25.0","25.0","24.8","28.0"
"00:05:04","25.0","25.0","24.8","28.0"
"00:05:05","25.0","25.0","24.8","28.0"
"00:05:06","25.0","25.0","24.8","28.0"
"00:05:07","25.0","25.0","24.9","28.0"
"00:05:08","25.0","25.0","24.9","28.0"
"00:05:09","25.1","25.0","25.0","28.0"
"00:05:10","25.1","25.0","25.0","27.9"
"00:05:11","25.1","25.0","25.0","27.9"
"00:05:12","25.1","25.1","25.0","27.9"
"00:05:13","25.1","25.1","25.0","27.9"
"00:05:14","25.1","25.1","25.0","27.9"
"00:05:15","25.1","25.1","25.1","27.9"
"00:05:16","25.1","25.1","25.0","27.9"
"00:05:17","25.1","25.1","25.1","27.9"
"00:05:18","25.1","25.1","25.1","27.9"
"00:05:19","25.1","25.1","25.0","27.9"
"00:05:20","25.0","25.1","25.0","27.9"
"00:05:21","25.0","25.0","25.0","27.9"
"00:05:22","25.0","25.0","25.0","27.9"
"00:05:23","25.0","25.1","25.2","27.9"
"00:05:24","25.0","25.2","25.4","27.9"
"00:05:25","25.0","25.4","25.9","27.9"
"00:05:26","25.0","25.8","26.4","28.0"
"00:05:27","25.0","26.3","27.1","28.2"
"00:05:28","25.0","26.9","27.9","28.7"
"00:05:29","25.0","27.6","29.0","29.6"
"00:05:30","25.0","28.5","30.2","31.0"
"00:05:31","25.1","29.6","31.6","33.0"
"00:05:32","25.1","30.7","33.1","35.4"
"00:05:33","25.1","31.9","34.6","37.9"
"00:05:34","25.2","33.2","36.1","40.5"
"00:05:35","25.2","34.4","37.5","42.9"
"00:05:36","25.3","35.5","38.9","45.2"
"00:05:37","25.4","36.7","40.3","47.4"
"00:05:38","25.4","37.8","41.5","49.4"
"00:05:39","25.5","38.9","42.8","51.3"
"00:05:40","25.6","39.9","44.0","53.0"
"00:05:41","25.7","40.9","45.0","54.6"
"00:05:42","25.7","41.8","46.0","56.0"
"00:05:43","25.8","42.8","47.0","57.4"
"00:05:44","25.9","43.7","47.9","58.6"
"00:05:45","26.0","44.5","48.7","59.7"
"00:05:46","26.1","45.4","49.5","60.7"
"00:05:47","26.2","46.0","50.2","61.6"
"00:05:48","26.3","46.6","50.8","62.5"
"00:05:49","26.4","47.2","51.5","63.5"
"00:05:50","26.5","47.8","52.2","63.7"
"00:05:51","26.6","48.3","52.8","62.3"
"00:05:52","26.7","48.8","53.2","61.7"
"00:05:53","26.8","49.1","53.2","61.8"
"00:05:54","26.9","49.4","53.2","64.8"
"00:05:55","27.0","49.6","53.0","66.5"
"00:05:56","27.1","50.0","53.3","67.5"
"00:05:57","27.2","50.5","54.0","68.4"
"00:05:58","27.3","50.9","54.6","69.2"
"00:05:59","27.5","51.2","54.9","70.1"
"00:06:00","27.5","51.5","55.4","70.9"
"00:06:01","27.6","51.6","55.8","71.6"
"00:06:02","27.7","51.8","56.2","72.4"
"00:06:03","27.8","51.8","56.7","73.1"
"00:06:04","27.9","52.0","57.2","73.7"
"00:06:05","28.0","52.2","57.7","74.3"
"00:06:06","28.0","52.3","58.1","74.8"
"00:06:07","28.1","52.5","58.5","75.3"
"00:06:08","28.2","52.7","58.9","75.8"
"00:06:09","28.3","52.9","59.2","76.2"
"00:06:10","28.4","53.1","59.3","76.6"
"00:06:11","28.5","53.3","59.6","76.9"
"00:06:12","28.6","53.4","59.9","77.3"
"00:06:13","28.7","53.4","60.1","77.5"
"00:06:14","28.8","53.5","60.4","77.8"
"00:06:15","28.9","53.6","60.6","78.1"
"00:06:16","29.0","53.7","60.8","78.3"
"00:06:17","29.1","53.7","61.0","78.6"
"00:06:18","29.2","53.6","61.2","79.0"
"00:06:19","29.3","53.7","61.3","78.7"
"00:06:20","29.4","53.7","61.4","77.1"
"00:06:21","29.5","53.7","61.5","76.2"
"00:06:22","29.6","53.8","61.6","76.6"
"00:06:23","29.7","53.9","61.8","79.0"
"00:06:24","29.8","53.9","61.8","79.8"
"00:06:25","29.8","53.8","61.8","80.2"
"00:06:26","29.9","53.7","61.9","80.7"
"00:06:27","30.0","53.7","61.9","81.1"
"00:06:28","30.2","53.7","62.1","81.5"
"00:06:29","30.3","53.8","62.4","81.9"
"00:06:30","30.4","53.9","62.6","82.3"
"00:06:31","30.5","54.1","62.7","82.7"
"00:06:32","30.6","54.2","62.8","83.1"
"00:06:33","30.7","54.2","63.0","83.4"
"00:06:34","30.8","54.3","63.2","83.7"
"00:06:35","31.0","54.2","63.3","84.0"
"00:06:36","31.1","54.4","63.3","84.3"
"00:06:37","31.2","54.4","63.4","84.6"
"00:06:38","31.3","54.4","63.6","84.8"
"00:06:39","31.4","54.6","63.7","85.0"
"00:06:40","31.5","54.7","63.8","85.2"
"00:06:41","31.6","54.7","63.9","85.3"
"00:06:42","31.6","54.7","64.1","85.5"
"00:06:43","31.7","54.6","64.1","85.6"
"00:06:44","31.8","54.6","64.2","85.7"
"00:06:45","31.9","54.5","64.2","85.8"
"00:06:46","31.9","54.4","64.0","85.9"
"00:06:47","31.9","54.3","63.8","85.9"
"00:06:48","32.0","54.3","63.6","86.0"
"00:06:49","32.0","54.2","63.4","86.3"
"00:06:50","32.1","54.1","63.3","85.6"
"00:06:51","32.2","54.0","63.1","84.2"
"00:06:52","32.3","53.9","62.9","83.4"
"00:06:53","32.4","53.8","62.7","84.6"
"00:06:54","32.5","53.8","62.7","86.1"
"00:06:55","32.6","53.8","62.6","86.5"
"00:06:56","32.7","53.7","62.6","86.9"
"00:06:57","32.7","53.7","62.7","87.2"
"00:06:58","32.8","53.8","62.8","87.5"
"00:06:59","32.8","54.1","62.8","87.9"
"00:07:00","32.9","54.3","62.9","88.2"
"00:07:01","32.9","54.4","63.2","88.5"
"00:07:02","33.0","54.4","63.7","88.8"
"00:07:03","33.1","54.5","64.1","89.1"
"00:07:04","33.1","54.6","64.3","89.3"
"00:07:05","33.2","54.7","64.5","89.6"
"00:07:06","33.3","54.8","64.7","89.8"
"00:07:07","33.4","54.9","64.9","89.9"
"00:07:08","33.4","55.0","65.1","90.1"
"00:07:09","33.5","55.1","65.3","90.2"
"00:07:10","33.6","55.1","65.4","90.4"
"00:07:11","33.6","55.2","65.4","90.4"
"00:07:12","33.7","55.3","65.6","90.5"
"00:07:13","33.7","55.5","65.7","90.6"
"00:07:14","33.8","55.5","65.7","90.7"
"00:07:15","33.9","55.5","65.6","90.8"
"00:07:16","33.9","55.5","65.6","90.8"
"00:07:17","34.0","55.5","65.7","90.8"
"00:07:18","34.0","55.5","65.7","90.8"
"00:07:19","34.2","55.6","65.7","90.9"
"00:07:20","34.2","55.7","65.8","90.9"
"00:07:21","34.3","55.9","65.8","90.9"
"00:07:22","34.3","56.1","65.7","91.1"
"00:07:23","34.4","56.3","65.7","90.0"
"00:07:24","34.5","56.5","65.6","88.8"
"00:07:25","34.6","56.8","65.5","88.4"
"00:07:26","34.6","57.0","65.4","90.2"
"00:07:27","34.6","57.3","65.4","90.9"
"00:07:28","34.7","57.6","65.5","91.2"
"00:07:29","34.8","58.0","65.7","91.6"
"00:07:30","34.8","58.3","65.9","91.9"
"00:07:31","34.9","58.7","66.1","92.2"
"00:07:32","35.0","59.0","66.4","92.6"
"00:07:33","35.1","59.4","66.6","92.9"
"00:07:34","35.2","59.6","66.8","93.2"
"00:07:35","35.2","59.9","67.0","93.5"
"00:07:36","35.3","60.3","67.2","93.7"
"00:07:37","35.5","60.5","67.3","94.0"
"00:07:38","35.6","60.8","67.4","94.2"
"00:07:39","35.7","61.0","67.5","94.4"
"00:07:40","35.8","61.2","67.6","94.5"
"00:07:41","35.9","61.4","67.7","94.7"
"00:07:42","36.0","61.5","67.7","94.8"
"00:07:43","36.1","61.6","67.7","94.9"
"00:07:44","36.1","61.7","67.7","95.0"
"00:07:45","36.2","61.8","67.7","95.1"
"00:07:46","36.2","61.9","67.6","95.1"
"00:07:47","36.3","62.0","67.6","95.2"
"00:07:48","36.3","62.1","67.5","95.2"
"00:07:49","36.4","62.2","67.5","95.2"
"00:07:50","36.5","62.3","67.5","95.3"
"00:07:51","36.7","62.4","67.5","95.3"
"00:07:52","36.8","62.4","67.4","95.3"
"00:07:53","36.9","62.4","67.3","95.2"
"00:07:54","37.0","62.4","67.2","95.2"
"00:07:55","37.1","62.4","67.1","95.2"
"00:07:56","37.2","62.3","67.0","95.2"
"00:07:57","37.3","62.3","66.9","95.3"
"00:07:58","37.4","62.2","66.9","95.0"
"00:07:59","37.5","62.2","66.8","93.7"
"00:08:00","37.6","62.1","66.8","92.7"
"00:08:01","37.7","62.1","66.8","92.1"
"00:08:02","37.8","62.0","66.7","91.6"
"00:08:03","37.9","61.9","66.7","91.3"
"00:08:04","37.9","61.9","66.6","91.0"
"00:08:05","38.0","61.8","66.6","90.7"
"00:08:06","38.1","61.8","66.5","90.4"
"00:08:07","38.1","61.8","66.5","90.2"
"00:08:08","38.2","61.8","66.4","89.9"
"00:08:09","38.3","61.9","66.3","89.7"
"00:08:10","38.4","61.9","66.3","89.4"
"00:08:11","","","",""
"00:08:12","","","",""
"00:08:13","","","",""
"00:08:14","","","",""
"00:08:15","","","",""
"00:08:16","","","",""
"00:08:17","","","",""
"00:08:18","","","",""
