"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:02:57","24.8","24.8","24.7","23.9"
"00:02:58","24.8","24.8","24.7","23.9"
"00:02:59","24.8","24.8","24.7","23.9"
"00:03:00","24.8","24.8","24.7","23.9"
"00:03:01","24.8","24.8","24.7","23.9"
"00:03:02","24.8","24.8","24.7","23.9"
"00:03:03","24.8","24.8","24.7","23.9"
"00:03:04","24.8","24.8","24.7","23.9"
"00:03:05","24.8","24.8","24.7","23.9"
"00:03:06","24.8","24.8","24.7","23.9"
"00:03:07","24.8","24.8","24.7","23.9"
"00:03:08","24.8","24.8","24.7","23.9"
"00:03:09","24.8","24.8","24.7","23.9"
"00:03:10","24.8","24.8","24.7","23.9"
"00:03:11","24.8","24.8","24.7","23.9"
"00:03:12","24.8","24.8","24.7","23.9"
"00:03:13","24.8","24.8","24.7","23.9"
"00:03:14","24.8","24.8","24.7","23.9"
"00:03:15","24.8","24.8","24.7","23.9"
"00:03:16","24.8","24.8","24.7","23.9"
"00:03:17","24.8","24.8","24.7","23.9"
"00:03:18","24.8","24.8","24.7","23.9"
"00:03:19","24.8","24.9","24.8","23.9"
"00:03:20","24.8","24.9","24.8","23.9"
"00:03:21","24.8","24.9","24.7","23.9"
"00:03:22","24.8","24.9","24.8","23.9"
"00:03:23","24.8","24.9","24.8","23.9"
"00:03:24","24.8","24.9","24.7","23.9"
"00:03:25","24.8","24.9","24.7","23.9"
"00:03:26","24.8","24.9","24.7","23.9"
"00:03:27","24.8","24.9","24.7","23.9"
"00:03:28","24.8","24.9","24.7","23.9"
"00:03:29","24.8","24.9","24.7","23.9"
"00:03:30","24.8","24.9","24.7","23.9"
"00:03:31","24.8","24.9","24.7","23.9"
"00:03:32","24.8","24.9","24.7","23.9"
"00:03:33","24.8","24.9","24.7","23.9"
"00:03:34","24.8","24.9","24.7","23.9"
"00:03:35","24.8","24.9","24.7","23.9"
"00:03:36","24.8","24.9","24.7","23.9"
"00:03:37","24.8","24.9","24.7","23.9"
"00:03:38","24.8","24.9","24.7","23.9"
"00:03:39","24.8","24.9","24.7","23.9"
"00:03:40","24.8","24.9","24.7","23.9"
"00:03:41","24.8","24.9","24.7","23.9"
"00:03:42","24.8","24.9","24.7","23.9"
"00:03:43","24.8","24.9","24.7","23.9"
"00:03:44","24.8","24.9","24.7","23.9"
"00:03:45","24.8","24.9","24.8","23.9"
"00:03:46","24.8","24.9","24.8","23.9"
"00:03:47","24.8","24.9","24.8","23.9"
"00:03:48","24.8","24.9","24.8","23.9"
"00:03:49","24.8","24.9","24.8","23.9"
"00:03:50","24.8","24.9","24.8","23.9"
"00:03:51","24.8","24.9","24.8","23.9"
"00:03:52","24.8","24.9","24.8","23.9"
"00:03:53","24.8","24.9","24.8","23.9"
"00:03:54","24.8","24.9","24.8","23.9"
"00:03:55","24.8","24.9","24.8","23.9"
"00:03:56","24.8","24.9","24.8","23.9"
"00:03:57","24.8","24.9","24.8","23.9"
"00:03:58","24.8","24.9","24.8","23.9"
"00:03:59","24.8","24.9","24.8","23.9"
"00:04:00","24.8","24.9","24.8","23.9"
"00:04:01","24.8","24.9","24.8","23.9"
"00:04:02","24.8","24.9","24.8","23.9"
"00:04:03","24.8","24.9","24.8","23.9"
"00:04:04","24.8","24.9","24.8","23.9"
"00:04:05","24.8","24.9","24.8","23.9"
"00:04:06","24.8","24.9","24.8","23.9"
"00:04:07","24.8","24.9","24.8","23.9"
"00:04:08","24.8","24.9","24.8","23.9"
"00:04:09","24.8","24.9","24.8","23.9"
"00:04:10","24.8","24.9","24.8","23.9"
"00:04:11","24.8","24.9","24.8","23.9"
"00:04:12","24.8","24.8","24.8","23.9"
"00:04:13","24.8","24.8","24.8","23.9"
"00:04:14","24.8","24.8","24.8","23.9"
"00:04:15","24.8","24.8","24.8","23.9"
"00:04:16","24.8","24.8","24.8","23.9"
"00:04:17","24.8","24.8","24.8","23.9"
"00:04:18","24.8","24.8","24.8","23.9"
"00:04:19","24.8","24.8","24.8","23.9"
"00:04:20","24.8","24.8","24.8","23.9"
"00:04:21","24.8","24.8","24.8","23.9"
"00:04:22","24.8","24.8","24.7","23.9"
"00:04:23","24.8","24.8","24.7","23.9"
"00:04:24","24.7","24.8","24.7","23.9"
"00:04:25","24.7","24.7","24.7","23.9"
"00:04:26","24.7","24.7","24.7","23.9"
"00:04:27","24.7","24.7","24.7","23.9"
"00:04:28","24.7","24.7","24.7","23.9"
"00:04:29","24.7","24.7","24.6","23.9"
"00:04:30","24.7","24.7","24.6","23.9"
"00:04:31","24.7","24.7","24.6","23.9"
"00:04:32","24.7","24.7","24.6","23.9"
"00:04:33","24.7","24.6","24.6","23.9"
"00:04:34","24.7","24.6","24.6","23.9"
"00:04:35","24.7","24.6","24.6","23.9"
"00:04:36","24.7","24.6","24.6","23.9"
"00:04:37","24.7","24.6","24.6","23.9"
"00:04:38","24.7","24.6","24.6","23.9"
"00:04:39","24.7","24.6","24.6","23.9"
"00:04:40","24.7","24.6","24.6","23.9"
"00:04:41","24.7","24.6","24.6","23.9"
"00:04:42","24.7","24.6","24.6","23.9"
"00:04:43","24.7","24.6","24.6","23.9"
"00:04:44","24.7","24.6","24.5","23.9"
"00:04:45","24.7","24.6","24.5","23.9"
"00:04:46","24.7","24.6","24.5","23.9"
"00:04:47","24.7","24.6","24.5","23.9"
"00:04:48","24.7","24.6","24.5","23.9"
"00:04:49","24.7","24.6","24.5","23.9"
"00:04:50","24.7","24.6","24.5","23.9"
"00:04:51","24.7","24.6","24.5","23.9"
"00:04:52","24.7","24.6","24.5","23.9"
"00:04:53","24.7","24.6","24.5","23.9"
"00:04:54","24.7","24.6","24.5","23.9"
"00:04:55","24.7","24.6","24.5","23.9"
"00:04:56","24.7","24.6","24.4","23.9"
"00:04:57","24.7","24.5","24.4","23.9"
"00:04:58","24.7","24.6","24.5","23.9"
"00:04:59","24.7","24.6","24.5","23.9"
"00:05:00","24.7","24.6","24.6","23.9"
"00:05:01","24.7","24.6","24.6","23.9"
"00:05:02","24.7","24.6","24.6","23.9"
"00:05:03","24.7","24.6","24.6","23.9"
"00:05:04","24.7","24.6","24.6","23.9"
"00:05:05","24.7","24.6","24.6","23.9"
"00:05:06","24.7","24.6","24.7","23.9"
"00:05:07","24.7","24.6","24.7","23.9"
"00:05:08","24.7","24.6","24.7","23.9"
"00:05:09","24.7","24.6","24.7","23.9"
"00:05:10","24.7","24.6","24.7","23.9"
"00:05:11","24.7","24.7","24.8","23.9"
"00:05:12","24.7","24.7","24.8","24.0"
"00:05:13","24.7","24.7","24.9","24.0"
"00:05:14","24.8","24.7","24.9","24.0"
"00:05:15","24.8","24.8","24.9","24.0"
"00:05:16","24.8","24.8","24.9","24.0"
"00:05:17","24.8","24.8","24.9","24.0"
"00:05:18","24.8","24.8","24.9","24.0"
"00:05:19","24.8","24.8","24.9","24.0"
"00:05:20","24.8","24.8","24.9","24.0"
"00:05:21","24.8","24.8","24.9","24.0"
"00:05:22","24.8","24.8","24.9","24.0"
"00:05:23","24.8","24.8","24.9","24.0"
"00:05:24","24.8","24.8","24.9","24.0"
"00:05:25","24.8","24.9","25.0","24.0"
"00:05:26","24.8","24.8","24.9","24.0"
"00:05:27","24.8","24.8","24.9","24.0"
"00:05:28","24.8","24.8","24.9","24.0"
"00:05:29","24.8","24.8","24.9","24.0"
"00:05:30","24.8","24.8","24.9","24.0"
"00:05:31","24.7","24.8","24.9","24.0"
"00:05:32","24.7","24.8","24.9","24.0"
"00:05:33","24.7","24.8","24.8","24.0"
"00:05:34","24.7","24.8","24.8","24.0"
"00:05:35","24.7","24.9","25.0","24.1"
"00:05:36","24.7","25.1","25.2","24.2"
"00:05:37","24.7","25.6","25.7","24.5"
"00:05:38","24.7","26.2","26.3","25.0"
"00:05:39","24.7","26.9","27.0","26.0"
"00:05:40","24.7","27.6","27.9","28.1"
"00:05:41","24.7","28.5","28.8","30.0"
"00:05:42","24.7","29.4","29.8","32.3"
"00:05:43","24.8","30.4","30.9","35.0"
"00:05:44","24.8","31.3","32.1","37.9"
"00:05:45","24.8","32.3","33.4","40.9"
"00:05:46","24.8","33.3","34.6","43.9"
"00:05:47","24.9","34.2","35.9","46.7"
"00:05:48","24.9","35.1","37.1","49.3"
"00:05:49","25.0","36.1","38.3","51.7"
"00:05:50","25.0","36.9","39.4","53.9"
"00:05:51","25.1","37.7","40.5","55.9"
"00:05:52","25.1","38.5","41.6","57.7"
"00:05:53","25.2","39.5","42.6","59.4"
"00:05:54","25.3","40.4","43.5","60.9"
"00:05:55","25.4","41.2","44.3","62.2"
"00:05:56","25.5","41.9","45.1","63.5"
"00:05:57","25.5","42.6","45.8","64.6"
"00:05:58","25.6","43.3","46.5","65.5"
"00:05:59","25.7","44.1","47.0","66.4"
"00:06:00","25.8","44.7","47.6","67.2"
"00:06:01","25.9","45.4","48.2","68.0"
"00:06:02","26.1","46.1","48.7","69.0"
"00:06:03","26.1","46.8","49.1","69.8"
"00:06:04","26.2","47.4","49.7","69.1"
"00:06:05","26.4","47.9","50.2","68.6"
"00:06:06","26.4","48.2","50.8","69.2"
"00:06:07","26.5","48.6","51.2","71.5"
"00:06:08","26.6","48.9","51.7","72.3"
"00:06:09","26.7","49.4","52.2","73.1"
"00:06:10","26.8","50.0","52.7","73.9"
"00:06:11","26.9","50.6","53.1","74.8"
"00:06:12","27.0","51.1","53.5","75.8"
"00:06:13","27.2","51.6","53.9","76.7"
"00:06:14","27.3","52.0","54.4","77.6"
"00:06:15","27.4","52.5","54.9","78.4"
"00:06:16","27.5","52.9","55.2","79.2"
"00:06:17","27.6","53.2","55.5","79.9"
"00:06:18","27.7","53.4","55.9","80.5"
"00:06:19","27.8","53.5","56.3","81.1"
"00:06:20","27.9","53.6","56.7","81.6"
"00:06:21","28.0","53.6","57.0","82.1"
"00:06:22","28.1","53.7","57.3","82.5"
"00:06:23","28.2","53.8","57.4","82.8"
"00:06:24","28.3","53.8","57.7","83.1"
"00:06:25","28.4","53.9","57.9","83.4"
"00:06:26","28.5","53.9","57.9","83.6"
"00:06:27","28.6","54.0","57.9","83.8"
"00:06:28","28.7","54.0","57.7","83.9"
"00:06:29","28.8","54.0","57.7","84.1"
"00:06:30","28.9","54.0","57.7","84.2"
"00:06:31","29.0","54.1","57.6","84.7"
"00:06:32","29.1","54.0","57.7","85.1"
"00:06:33","29.2","54.0","57.9","84.0"
"00:06:34","29.3","53.9","58.0","83.3"
"00:06:35","29.4","53.8","58.2","83.6"
"00:06:36","29.5","53.8","58.4","85.2"
"00:06:37","29.6","53.7","58.5","85.5"
"00:06:38","29.7","53.8","58.7","85.7"
"00:06:39","29.7","53.9","58.9","85.9"
"00:06:40","29.8","53.9","59.0","86.3"
"00:06:41","29.9","53.9","59.1","86.7"
"00:06:42","30.0","54.0","59.3","87.2"
"00:06:43","30.1","54.0","59.5","87.6"
"00:06:44","30.2","54.0","59.7","88.1"
"00:06:45","30.3","54.1","59.8","88.6"
"00:06:46","30.3","54.2","60.0","89.0"
"00:06:47","30.4","54.4","60.2","89.4"
"00:06:48","30.4","54.6","60.3","89.7"
"00:06:49","30.5","54.9","60.4","90.0"
"00:06:50","30.6","55.1","60.5","90.2"
"00:06:51","30.7","55.1","60.5","90.4"
"00:06:52","30.8","55.1","60.5","90.6"
"00:06:53","30.9","55.0","60.5","90.7"
"00:06:54","31.0","55.1","60.5","90.8"
"00:06:55","31.1","55.2","60.4","90.9"
"00:06:56","31.2","55.2","60.4","90.9"
"00:06:57","31.3","55.2","60.3","90.9"
"00:06:58","31.4","55.4","60.3","90.9"
"00:06:59","31.6","55.7","60.2","90.9"
"00:07:00","31.7","56.0","60.2","90.9"
"00:07:01","31.8","56.3","60.1","90.9"
"00:07:02","31.9","56.4","60.1","91.3"
"00:07:03","32.0","56.6","60.0","91.6"
"00:07:04","32.2","56.9","59.9","90.6"
"00:07:05","32.3","57.1","59.8","89.8"
"00:07:06","32.3","57.4","59.8","89.8"
"00:07:07","32.4","57.7","59.8","91.2"
"00:07:08","32.5","58.0","59.9","91.5"
"00:07:09","32.5","58.3","60.1","91.5"
"00:07:10","32.6","58.6","60.3","91.6"
"00:07:11","32.8","58.9","60.5","91.9"
"00:07:12","32.9","59.2","60.7","92.2"
"00:07:13","33.0","59.4","61.0","92.6"
"00:07:14","33.1","59.7","61.3","93.0"
"00:07:15","33.2","59.9","61.7","93.4"
"00:07:16","33.3","60.0","62.0","93.8"
"00:07:17","33.4","60.1","62.1","94.1"
"00:07:18","33.5","60.2","62.1","94.4"
"00:07:19","33.6","60.4","62.2","94.7"
"00:07:20","33.6","60.5","62.4","94.9"
"00:07:21","33.7","60.6","62.6","95.1"
"00:07:22","33.8","60.8","62.6","95.3"
"00:07:23","33.9","60.9","62.5","95.4"
"00:07:24","34.0","61.1","62.4","95.5"
"00:07:25","34.1","61.2","62.3","95.5"
"00:07:26","34.1","61.5","62.1","95.6"
"00:07:27","34.3","61.7","62.0","95.6"
"00:07:28","34.3","61.9","62.0","95.6"
"00:07:29","34.4","62.1","61.9","95.5"
"00:07:30","34.5","62.2","61.8","95.5"
"00:07:31","34.6","62.3","61.6","95.5"
"00:07:32","34.7","62.4","61.5","95.5"
"00:07:33","34.7","62.5","61.4","95.4"
"00:07:34","34.8","62.5","61.3","95.4"
"00:07:35","34.9","62.6","61.4","95.6"
"00:07:36","34.9","62.6","61.5","95.9"
"00:07:37","35.1","62.4","61.6","94.9"
"00:07:38","35.1","62.2","61.7","94.2"
"00:07:39","35.2","62.1","61.8","94.6"
"00:07:40","35.3","62.0","62.0","95.6"
"00:07:41","35.4","62.0","62.0","95.7"
"00:07:42","35.5","62.1","62.1","95.8"
"00:07:43","35.5","62.4","62.2","96.0"
"00:07:44","35.5","62.6","62.4","96.3"
"00:07:45","35.5","62.9","62.5","96.7"
"00:07:46","35.6","63.1","62.8","97.0"
"00:07:47","35.7","63.2","63.1","97.4"
"00:07:48","35.8","63.4","63.4","97.7"
"00:07:49","35.8","63.5","63.4","98.0"
"00:07:50","35.8","63.6","63.2","98.3"
"00:07:51","35.8","63.8","63.0","98.5"
"00:07:52","35.9","64.0","63.0","98.7"
"00:07:53","35.9","64.2","63.1","98.9"
"00:07:54","36.0","64.3","63.1","99.1"
"00:07:55","36.0","64.4","63.2","99.2"
"00:07:56","36.1","64.5","63.4","99.3"
"00:07:57","36.2","64.6","63.4","99.4"
"00:07:58","36.3","64.7","63.4","99.4"
"00:07:59","36.3","64.9","63.4","99.4"
"00:08:00","36.4","64.9","63.3","99.4"
"00:08:01","36.5","65.0","63.2","99.4"
"00:08:02","36.6","65.0","63.1","99.4"
"00:08:03","36.7","65.0","63.1","99.3"
"00:08:04","36.8","65.0","63.1","99.3"
"00:08:05","37.0","64.9","63.2","99.2"
"00:08:06","37.1","64.8","63.3","99.2"
"00:08:07","37.1","64.5","63.2","99.1"
"00:08:08","37.2","64.3","63.0","99.1"
"00:08:09","37.2","64.1","62.8","99.0"
"00:08:10","37.3","63.9","62.6","98.9"
"00:08:11","37.4","63.8","62.5","99.4"
"00:08:12","37.5","63.9","62.4","98.9"
"00:08:13","37.6","63.9","62.4","98.1"
"00:08:14","37.7","63.9","62.3","97.4"
"00:08:15","37.7","63.7","62.3","96.9"
"00:08:16","37.8","63.7","62.3","96.6"
"00:08:17","37.9","63.7","62.2","96.2"
"00:08:18","37.9","63.6","62.2","95.9"
"00:08:19","38.0","63.6","62.2","95.6"
"00:08:20","38.1","63.7","62.0","95.3"
"00:08:21","38.1","63.8","61.8","95.0"
"00:08:22","","","",""
