"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:02:09","25.8","25.7","25.2","24.3"
"00:02:10","25.8","25.7","25.2","24.3"
"00:02:11","25.8","25.7","25.2","24.3"
"00:02:12","25.8","25.7","25.2","24.3"
"00:02:13","25.8","25.7","25.2","24.3"
"00:02:14","25.8","25.7","25.2","24.3"
"00:02:15","25.8","25.7","25.3","24.3"
"00:02:16","25.8","25.7","25.3","24.3"
"00:02:17","25.8","25.7","25.3","24.3"
"00:02:18","25.8","25.7","25.3","24.3"
"00:02:19","25.8","25.7","25.3","24.3"
"00:02:20","25.8","25.7","25.3","24.3"
"00:02:21","25.8","25.7","25.3","24.3"
"00:02:22","25.8","25.7","25.3","24.2"
"00:02:23","25.8","25.7","25.3","24.2"
"00:02:24","25.8","25.7","25.3","24.2"
"00:02:25","25.8","25.7","25.3","24.2"
"00:02:26","25.8","25.7","25.3","24.2"
"00:02:27","25.8","25.7","25.3","24.2"
"00:02:28","25.8","25.7","25.3","24.2"
"00:02:29","25.8","25.7","25.3","24.2"
"00:02:30","25.8","25.7","25.3","24.2"
"00:02:31","25.8","25.7","25.3","24.2"
"00:02:32","25.8","25.8","25.4","24.1"
"00:02:33","25.8","25.8","25.4","24.1"
"00:02:34","25.8","25.8","25.4","24.1"
"00:02:35","25.8","25.8","25.4","24.1"
"00:02:36","25.8","25.8","25.4","24.0"
"00:02:37","25.8","25.8","25.4","24.0"
"00:02:38","25.8","25.8","25.4","24.0"
"00:02:39","25.8","25.8","25.4","24.0"
"00:02:40","25.8","25.8","25.4","24.0"
"00:02:41","25.8","25.8","25.4","24.0"
"00:02:42","25.8","25.8","25.4","23.9"
"00:02:43","25.8","25.8","25.4","23.9"
"00:02:44","25.8","25.8","25.4","23.9"
"00:02:45","25.8","25.8","25.4","23.9"
"00:02:46","25.8","25.8","25.4","23.9"
"00:02:47","25.8","25.8","25.4","23.8"
"00:02:48","25.8","25.8","25.4","23.8"
"00:02:49","25.9","25.8","25.4","23.8"
"00:02:50","25.9","25.8","25.3","23.8"
"00:02:51","25.9","25.8","25.3","23.8"
"00:02:52","25.9","25.8","25.3","23.7"
"00:02:53","25.9","25.8","25.3","23.7"
"00:02:54","25.9","25.8","25.3","23.7"
"00:02:55","25.9","25.8","25.3","23.7"
"00:02:56","25.9","25.8","25.3","23.7"
"00:02:57","25.9","25.8","25.3","23.7"
"00:02:58","25.9","25.8","25.3","23.7"
"00:02:59","25.9","25.8","25.3","23.7"
"00:03:00","25.9","25.8","25.4","23.7"
"00:03:01","25.9","25.8","25.4","23.6"
"00:03:02","25.8","25.8","25.4","23.6"
"00:03:03","25.8","25.8","25.4","23.6"
"00:03:04","25.8","25.8","25.4","23.6"
"00:03:05","25.8","25.8","25.4","23.6"
"00:03:06","25.8","25.8","25.4","23.6"
"00:03:07","25.8","25.8","25.4","23.6"
"00:03:08","25.8","25.8","25.4","23.6"
"00:03:09","25.8","25.8","25.4","23.6"
"00:03:10","25.8","25.8","25.4","23.6"
"00:03:11","25.8","25.8","25.5","23.6"
"00:03:12","25.8","25.9","25.5","23.6"
"00:03:13","25.8","25.8","25.5","23.6"
"00:03:14","25.8","25.8","25.5","23.6"
"00:03:15","25.8","25.8","25.5","23.6"
"00:03:16","25.8","25.8","25.5","23.7"
"00:03:17","25.8","25.9","25.5","23.7"
"00:03:18","25.8","25.8","25.5","23.6"
"00:03:19","25.8","25.8","25.5","23.7"
"00:03:20","25.8","25.9","25.5","23.7"
"00:03:21","25.8","25.9","25.5","23.7"
"00:03:22","25.8","25.9","25.6","23.7"
"00:03:23","25.8","25.9","25.6","23.7"
"00:03:24","25.8","25.9","25.6","23.7"
"00:03:25","25.8","25.9","25.6","23.7"
"00:03:26","25.8","25.9","25.6","23.7"
"00:03:27","25.8","25.9","25.6","23.7"
"00:03:28","25.8","25.9","25.6","23.8"
"00:03:29","25.8","26.0","25.7","23.8"
"00:03:30","25.8","25.9","25.7","23.8"
"00:03:31","25.8","25.9","25.6","23.8"
"00:03:32","25.8","25.9","25.6","23.8"
"00:03:33","25.8","25.9","25.6","23.8"
"00:03:34","25.8","25.9","25.6","23.8"
"00:03:35","25.8","25.9","25.6","23.8"
"00:03:36","25.8","25.9","25.6","23.8"
"00:03:37","25.8","25.9","25.6","23.8"
"00:03:38","25.8","25.9","25.6","23.8"
"00:03:39","25.8","25.9","25.6","23.8"
"00:03:40","25.7","25.9","25.6","23.8"
"00:03:41","25.7","25.9","25.6","23.8"
"00:03:42","25.7","25.9","25.6","23.8"
"00:03:43","25.7","25.9","25.6","23.8"
"00:03:44","25.7","25.9","25.6","23.8"
"00:03:45","25.7","25.9","25.6","23.7"
"00:03:46","25.7","25.9","25.6","23.7"
"00:03:47","25.7","25.9","25.6","23.7"
"00:03:48","25.7","25.9","25.6","23.7"
"00:03:49","25.7","25.9","25.6","23.7"
"00:03:50","25.7","25.9","25.6","23.7"
"00:03:51","25.7","25.9","25.5","23.7"
"00:03:52","25.7","25.8","25.5","23.7"
"00:03:53","25.7","25.8","25.5","23.7"
"00:03:54","25.7","25.8","25.5","23.7"
"00:03:55","25.7","25.9","25.5","23.7"
"00:03:56","25.7","25.9","25.6","23.7"
"00:03:57","25.7","25.9","25.6","23.7"
"00:03:58","25.7","25.9","25.6","23.7"
"00:03:59","25.7","25.9","25.6","23.7"
"00:04:00","25.7","25.9","25.6","23.7"
"00:04:01","25.7","25.9","25.6","23.6"
"00:04:02","25.7","25.9","25.6","23.6"
"00:04:03","25.7","25.9","25.6","23.6"
"00:04:04","25.7","25.9","25.6","23.6"
"00:04:05","25.7","25.9","25.6","23.6"
"00:04:06","25.7","25.9","25.6","23.6"
"00:04:07","25.7","25.9","25.6","23.6"
"00:04:08","25.7","25.9","25.6","23.6"
"00:04:09","25.8","25.9","25.6","23.6"
"00:04:10","25.7","25.8","25.5","23.6"
"00:04:11","25.7","25.9","25.5","23.6"
"00:04:12","25.7","25.9","25.5","23.6"
"00:04:13","25.7","25.9","25.5","23.6"
"00:04:14","25.7","25.9","25.5","23.6"
"00:04:15","25.7","25.8","25.5","23.6"
"00:04:16","25.7","25.8","25.5","23.5"
"00:04:17","25.7","25.8","25.5","23.5"
"00:04:18","25.7","25.8","25.5","23.5"
"00:04:19","25.7","25.8","25.5","23.5"
"00:04:20","25.7","25.8","25.5","23.5"
"00:04:21","25.7","25.8","25.5","23.5"
"00:04:22","25.7","25.8","25.5","23.5"
"00:04:23","25.7","25.8","25.5","23.4"
"00:04:24","25.7","25.8","25.5","23.4"
"00:04:25","25.7","25.8","25.5","23.4"
"00:04:26","25.7","25.8","25.5","23.4"
"00:04:27","25.7","25.8","25.5","23.4"
"00:04:28","25.7","25.8","25.5","23.4"
"00:04:29","25.6","25.8","25.5","23.4"
"00:04:30","25.6","25.8","25.5","23.4"
"00:04:31","25.6","25.8","25.5","23.4"
"00:04:32","25.6","25.8","25.5","23.4"
"00:04:33","25.6","25.8","25.5","23.4"
"00:04:34","25.6","25.8","25.5","23.3"
"00:04:35","25.6","25.8","25.5","23.3"
"00:04:36","25.6","25.8","25.5","23.3"
"00:04:37","25.6","25.8","25.5","23.3"
"00:04:38","25.6","25.8","25.5","23.3"
"00:04:39","25.6","25.8","25.5","23.3"
"00:04:40","25.6","25.8","25.5","23.3"
"00:04:41","25.6","25.8","25.5","23.3"
"00:04:42","25.6","25.7","25.5","23.3"
"00:04:43","25.6","25.7","25.4","23.3"
"00:04:44","25.6","25.6","25.4","23.3"
"00:04:45","25.6","25.6","25.4","23.3"
"00:04:46","25.5","25.6","25.3","23.3"
"00:04:47","25.5","25.6","25.3","23.3"
"00:04:48","25.5","25.6","25.3","23.3"
"00:04:49","25.5","25.5","25.3","23.3"
"00:04:50","25.5","25.5","25.3","23.3"
"00:04:51","25.6","25.5","25.2","23.3"
"00:04:52","25.5","25.5","25.2","23.3"
"00:04:53","25.5","25.5","25.2","23.3"
"00:04:54","25.5","25.5","25.2","23.3"
"00:04:55","25.5","25.5","25.2","23.3"
"00:04:56","25.5","25.5","25.2","23.3"
"00:04:57","25.5","25.5","25.2","23.3"
"00:04:58","25.5","25.5","25.2","23.3"
"00:04:59","25.5","25.5","25.2","23.3"
"00:05:00","25.5","25.5","25.2","23.3"
"00:05:01","25.5","25.4","25.1","23.3"
"00:05:02","25.5","25.4","25.1","23.3"
"00:05:03","25.5","25.4","25.1","23.3"
"00:05:04","25.5","25.4","25.1","23.3"
"00:05:05","25.5","25.4","25.1","23.3"
"00:05:06","25.5","25.4","25.1","23.3"
"00:05:07","25.5","25.4","25.1","23.3"
"00:05:08","25.5","25.4","25.1","23.3"
"00:05:09","25.5","25.4","25.1","23.3"
"00:05:10","25.5","25.4","25.1","23.3"
"00:05:11","25.5","25.4","25.2","23.3"
"00:05:12","25.5","25.4","25.3","23.2"
"00:05:13","25.5","25.4","25.3","23.1"
"00:05:14","25.5","25.4","25.3","23.1"
"00:05:15","25.5","25.4","25.4","23.1"
"00:05:16","25.5","25.4","25.4","23.1"
"00:05:17","25.5","25.4","25.4","23.1"
"00:05:18","25.6","25.4","25.4","23.1"
"00:05:19","25.6","25.4","25.4","23.1"
"00:05:20","25.6","25.4","25.4","23.1"
"00:05:21","25.6","25.4","25.4","23.2"
"00:05:22","25.6","25.4","25.4","23.2"
"00:05:23","25.6","25.4","25.4","23.2"
"00:05:24","25.5","25.4","25.4","23.2"
"00:05:25","25.5","25.4","25.4","23.2"
"00:05:26","25.5","25.3","25.4","23.3"
"00:05:27","25.5","25.3","25.4","23.3"
"00:05:28","25.5","25.4","25.5","23.3"
"00:05:29","25.5","25.6","25.7","23.5"
"00:05:30","25.5","25.9","26.0","23.7"
"00:05:31","25.5","26.3","26.4","24.1"
"00:05:32","25.5","26.8","26.9","24.7"
"00:05:33","25.5","27.5","27.6","26.0"
"00:05:34","25.5","28.3","28.5","27.9"
"00:05:35","25.5","29.4","29.5","30.2"
"00:05:36","25.5","30.5","30.6","32.5"
"00:05:37","25.5","31.7","31.8","34.8"
"00:05:38","25.5","32.9","32.9","37.0"
"00:05:39","25.6","34.1","34.1","39.1"
"00:05:40","25.6","35.4","35.2","40.9"
"00:05:41","25.6","36.6","36.3","42.4"
"00:05:42","25.7","37.9","37.4","43.6"
"00:05:43","25.8","39.0","38.5","44.4"
"00:05:44","25.8","40.2","39.5","45.2"
"00:05:45","25.9","41.3","40.4","46.0"
"00:05:46","26.0","42.3","41.3","46.7"
"00:05:47","26.1","43.3","42.2","47.5"
"00:05:48","26.2","44.3","43.0","48.3"
"00:05:49","26.3","45.1","43.7","49.2"
"00:05:50","26.3","46.0","44.4","50.0"
"00:05:51","26.4","46.7","45.1","50.8"
"00:05:52","26.5","47.4","45.8","51.6"
"00:05:53","26.6","48.0","46.4","51.9"
"00:05:54","26.7","48.7","46.9","51.1"
"00:05:55","26.8","49.2","47.4","51.2"
"00:05:56","26.9","49.7","47.9","52.2"
"00:05:57","27.0","50.2","48.2","54.6"
"00:05:58","27.1","50.6","48.6","57.4"
"00:05:59","27.2","51.0","49.0","59.3"
"00:06:00","27.2","51.5","49.5","60.8"
"00:06:01","27.3","51.9","49.9","62.3"
"00:06:02","27.4","52.4","50.3","63.6"
"00:06:03","27.5","52.9","50.8","64.8"
"00:06:04","27.6","53.4","51.2","65.9"
"00:06:05","27.7","53.8","51.6","66.9"
"00:06:06","27.8","54.2","52.0","67.7"
"00:06:07","28.0","54.7","52.3","68.6"
"00:06:08","28.0","55.1","52.7","69.4"
"00:06:09","28.1","55.5","53.1","70.1"
"00:06:10","28.2","55.9","53.4","70.7"
"00:06:11","28.3","56.1","53.8","71.3"
"00:06:12","28.4","56.0","54.1","71.8"
"00:06:13","28.5","56.0","54.3","72.3"
"00:06:14","28.6","56.1","54.5","72.7"
"00:06:15","28.6","56.1","54.7","73.1"
"00:06:16","28.7","56.1","54.8","73.4"
"00:06:17","28.8","56.1","54.8","73.7"
"00:06:18","28.9","56.0","54.8","74.0"
"00:06:19","29.0","56.1","54.8","74.3"
"00:06:20","29.1","56.2","54.9","74.5"
"00:06:21","29.3","56.4","55.0","74.5"
"00:06:22","29.4","56.7","55.0","73.3"
"00:06:23","29.4","56.9","55.0","72.1"
"00:06:24","29.5","57.0","55.1","71.6"
"00:06:25","29.6","57.0","54.9","71.8"
"00:06:26","29.7","56.8","54.6","73.6"
"00:06:27","29.8","56.5","54.6","74.6"
"00:06:28","29.9","56.5","54.9","75.2"
"00:06:29","29.9","56.6","55.0","75.7"
"00:06:30","30.0","56.7","55.3","76.3"
"00:06:31","30.1","56.8","55.6","76.9"
"00:06:32","30.2","56.9","55.8","77.5"
"00:06:33","30.3","57.0","56.0","78.0"
"00:06:34","30.4","57.0","56.2","78.4"
"00:06:35","30.5","57.0","56.2","78.8"
"00:06:36","30.6","57.0","56.2","79.3"
"00:06:37","30.6","57.0","56.2","79.7"
"00:06:38","30.7","56.9","56.1","80.0"
"00:06:39","30.8","56.8","55.9","80.3"
"00:06:40","30.9","56.6","55.8","80.6"
"00:06:41","31.0","56.5","55.7","80.8"
"00:06:42","31.1","56.5","55.5","81.0"
"00:06:43","31.1","56.4","55.4","81.2"
"00:06:44","31.2","56.2","55.4","81.4"
"00:06:45","31.3","56.2","55.5","81.5"
"00:06:46","31.4","56.1","55.4","81.6"
"00:06:47","31.5","56.0","55.4","81.7"
"00:06:48","31.6","55.9","55.4","81.7"
"00:06:49","31.7","55.7","55.2","81.8"
"00:06:50","31.8","55.6","55.3","81.7"
"00:06:51","31.8","55.5","55.3","81.8"
"00:06:52","31.9","55.4","55.3","80.9"
"00:06:53","32.0","55.3","55.3","79.3"
"00:06:54","32.0","55.0","55.1","78.5"
"00:06:55","32.1","54.9","55.0","78.2"
"00:06:56","32.2","54.9","55.0","79.6"
"00:06:57","32.3","54.9","55.2","80.8"
"00:06:58","32.4","55.0","55.4","81.4"
"00:06:59","32.5","55.2","55.7","81.8"
"00:07:00","32.6","55.5","55.9","82.2"
"00:07:01","32.7","55.7","56.2","82.6"
"00:07:02","32.8","55.9","56.4","82.9"
"00:07:03","32.9","56.0","56.6","83.4"
"00:07:04","33.0","56.1","56.8","83.8"
"00:07:05","33.1","56.3","57.0","84.2"
"00:07:06","33.2","56.4","57.3","84.5"
"00:07:07","33.3","56.4","57.4","84.8"
"00:07:08","33.4","56.5","57.5","85.1"
"00:07:09","33.4","56.6","57.6","85.2"
"00:07:10","33.5","56.9","57.8","85.4"
"00:07:11","33.6","57.4","58.1","85.7"
"00:07:12","33.7","57.9","58.3","85.8"
"00:07:13","33.8","58.4","58.5","85.9"
"00:07:14","34.0","58.8","58.7","86.0"
"00:07:15","34.1","59.2","58.9","86.1"
"00:07:16","34.3","59.4","59.0","86.2"
"00:07:17","34.4","59.7","59.1","86.2"
"00:07:18","34.5","60.0","59.2","86.1"
"00:07:19","34.7","60.2","59.3","86.2"
"00:07:20","34.8","60.4","59.3","86.2"
"00:07:21","34.9","60.6","59.4","86.2"
"00:07:22","35.0","60.8","59.6","86.2"
"00:07:23","35.1","60.9","59.7","86.2"
"00:07:24","35.1","61.0","59.8","85.7"
"00:07:25","35.2","61.1","59.9","84.0"
"00:07:26","35.3","61.2","60.0","83.0"
"00:07:27","35.4","61.3","60.0","82.5"
"00:07:28","35.5","61.3","60.0","83.0"
"00:07:29","35.6","61.3","60.0","84.6"
"00:07:30","35.7","61.2","60.0","85.3"
"00:07:31","35.7","61.2","60.0","85.7"
"00:07:32","35.8","61.3","60.1","86.0"
"00:07:33","35.8","61.4","60.2","86.4"
"00:07:34","36.0","61.4","60.3","86.8"
"00:07:35","36.1","61.6","60.5","87.2"
"00:07:36","36.3","61.9","60.7","87.6"
"00:07:37","36.4","62.2","60.9","88.0"
"00:07:38","36.5","62.5","61.1","88.3"
"00:07:39","36.6","62.8","61.2","88.6"
"00:07:40","36.7","63.0","61.4","88.8"
"00:07:41","36.7","63.2","61.5","88.9"
"00:07:42","36.7","63.2","61.7","89.2"
"00:07:43","36.7","62.9","61.8","89.4"
"00:07:44","36.7","62.6","61.9","89.5"
"00:07:45","36.6","62.4","61.9","89.6"
"00:07:46","36.6","62.4","61.9","89.7"
"00:07:47","36.7","62.7","61.9","89.8"
"00:07:48","36.7","63.0","61.9","89.9"
"00:07:49","36.8","63.2","62.0","89.9"
"00:07:50","36.9","63.4","62.0","89.9"
"00:07:51","37.0","63.6","62.0","89.9"
"00:07:52","37.1","63.7","61.9","89.9"
"00:07:53","37.3","63.8","62.0","89.9"
"00:07:54","37.4","63.9","62.0","89.9"
"00:07:55","37.5","64.0","62.0","89.8"
"00:07:56","37.5","63.9","61.9","89.8"
"00:07:57","37.7","63.5","61.8","89.8"
"00:07:58","37.8","63.0","61.9","89.7"
"00:07:59","38.0","62.6","61.9","89.5"
"00:08:00","38.0","62.2","61.9","88.3"
"00:08:01","38.0","61.8","61.9","86.9"
"00:08:02","38.0","61.5","61.8","86.2"
"00:08:03","38.1","61.1","61.8","85.8"
"00:08:04","38.1","60.8","61.7","85.5"
"00:08:05","38.1","60.6","61.7","85.3"
"00:08:06","38.0","60.3","61.6","85.0"
"00:08:07","38.2","60.0","61.5","84.8"
"00:08:08","38.2","59.8","61.5","84.6"
"00:08:09","38.3","59.6","61.4","84.4"
"00:08:10","38.4","59.4","61.3","84.1"
"00:08:11","38.4","59.4","61.2","83.9"
"00:08:12","38.4","59.6","61.1","83.6"
"00:08:13","38.4","59.6","60.9","83.3"
"00:08:14","38.4","59.3","60.7","83.1"
"00:08:15","38.4","59.1","60.6","82.8"
"00:08:16","38.5","59.1","60.6","82.5"
"00:08:17","","","",""
"00:08:18","","","",""
"00:08:19","","","",""
"00:08:20","","","",""
"00:08:21","","","",""
