"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:01:23","25.5","25.0","24.9","28.4"
"00:01:24","25.5","25.0","24.9","28.4"
"00:01:25","25.5","25.1","24.9","28.4"
"00:01:26","25.5","25.1","24.9","28.4"
"00:01:27","25.5","25.1","24.9","28.4"
"00:01:28","25.5","25.1","24.9","28.4"
"00:01:29","25.4","25.1","24.9","28.4"
"00:01:30","25.4","25.1","24.9","28.3"
"00:01:31","25.4","25.1","24.9","28.3"
"00:01:32","25.4","25.1","24.9","28.4"
"00:01:33","25.4","25.1","24.9","28.3"
"00:01:34","25.4","25.1","24.9","28.3"
"00:01:35","25.4","25.1","24.9","28.3"
"00:01:36","25.4","25.1","24.9","28.3"
"00:01:37","25.4","25.1","24.9","28.3"
"00:01:38","25.4","25.1","24.9","28.3"
"00:01:39","25.4","25.1","25.0","28.3"
"00:01:40","25.4","25.1","25.0","28.3"
"00:01:41","25.4","25.1","25.0","28.3"
"00:01:42","25.4","25.1","25.0","28.3"
"00:01:43","25.4","25.1","25.0","28.3"
"00:01:44","25.4","25.1","25.0","28.3"
"00:01:45","25.4","25.1","25.0","28.3"
"00:01:46","25.3","25.1","25.0","28.3"
"00:01:47","25.3","25.1","25.0","28.3"
"00:01:48","25.3","25.1","25.0","28.3"
"00:01:49","25.3","25.1","25.0","28.3"
"00:01:50","25.3","25.1","25.0","28.3"
"00:01:51","25.3","25.1","25.0","28.3"
"00:01:52","25.3","25.1","25.0","28.3"
"00:01:53","25.3","25.1","25.0","28.3"
"00:01:54","25.3","25.1","25.0","28.3"
"00:01:55","25.3","25.1","25.0","28.2"
"00:01:56","25.3","25.1","25.0","28.2"
"00:01:57","25.3","25.1","25.0","28.2"
"00:01:58","25.3","25.1","25.0","28.2"
"00:01:59","25.3","25.1","25.0","28.2"
"00:02:00","25.3","25.1","25.0","28.2"
"00:02:01","25.3","25.1","25.0","28.2"
"00:02:02","25.3","25.1","25.0","28.2"
"00:02:03","25.3","25.1","25.0","28.2"
"00:02:04","25.3","25.1","25.0","28.2"
"00:02:05","25.3","25.1","24.9","28.2"
"00:02:06","25.3","25.1","24.9","28.2"
"00:02:07","25.3","25.1","25.0","28.2"
"00:02:08","25.2","25.1","24.9","28.2"
"00:02:09","25.3","25.1","24.9","28.2"
"00:02:10","25.2","25.1","24.9","28.2"
"00:02:11","25.2","25.1","24.9","28.2"
"00:02:12","25.2","25.0","24.9","28.2"
"00:02:13","25.2","25.0","24.9","28.2"
"00:02:14","25.2","25.0","24.9","28.2"
"00:02:15","25.2","25.0","24.9","28.2"
"00:02:16","25.2","25.0","24.9","28.2"
"00:02:17","25.2","25.0","24.9","28.2"
"00:02:18","25.2","25.0","24.9","28.2"
"00:02:19","25.2","25.0","24.9","28.2"
"00:02:20","25.2","25.0","24.9","28.1"
"00:02:21","25.2","25.0","24.9","28.1"
"00:02:22","25.2","25.0","24.8","28.1"
"00:02:23","25.2","25.0","24.8","28.1"
"00:02:24","25.2","25.0","24.8","28.1"
"00:02:25","25.2","25.0","24.8","28.1"
"00:02:26","25.2","25.0","24.8","28.1"
"00:02:27","25.2","25.0","24.8","28.1"
"00:02:28","25.2","25.0","24.8","28.1"
"00:02:29","25.2","25.0","24.8","28.1"
"00:02:30","25.2","25.0","24.8","28.1"
"00:02:31","25.2","25.0","24.8","28.1"
"00:02:32","25.2","25.0","24.8","28.1"
"00:02:33","25.2","25.0","24.8","28.1"
"00:02:34","25.2","25.0","24.9","28.1"
"00:02:35","25.2","25.0","24.9","28.1"
"00:02:36","25.2","25.0","24.9","28.1"
"00:02:37","25.2","25.0","24.9","28.1"
"00:02:38","25.2","25.0","24.9","28.1"
"00:02:39","25.2","25.0","24.9","28.1"
"00:02:40","25.2","25.0","24.9","28.1"
"00:02:41","25.2","25.1","24.9","28.1"
"00:02:42","25.2","25.1","24.9","28.0"
"00:02:43","25.2","25.0","24.9","28.0"
"00:02:44","25.2","25.0","24.9","28.0"
"00:02:45","25.2","25.0","24.9","28.0"
"00:02:46","25.2","25.0","24.9","28.0"
"00:02:47","25.2","25.0","24.9","28.0"
"00:02:48","25.2","25.0","24.9","28.0"
"00:02:49","25.1","25.0","24.9","28.0"
"00:02:50","25.1","25.0","24.9","28.0"
"00:02:51","25.1","25.0","24.9","28.0"
"00:02:52","25.2","25.0","24.9","28.0"
"00:02:53","25.2","25.0","24.9","28.0"
"00:02:54","25.1","25.0","24.9","28.0"
"00:02:55","25.1","25.1","24.9","28.0"
"00:02:56","25.2","25.1","24.9","28.0"
"00:02:57","25.2","25.1","24.9","28.0"
"00:02:58","25.2","25.1","24.9","28.0"
"00:02:59","25.2","25.1","24.9","28.0"
"00:03:00","25.2","25.1","25.0","28.0"
"00:03:01","25.2","25.1","25.0","28.0"
"00:03:02","25.2","25.1","25.0","28.0"
"00:03:03","25.2","25.1","25.0","28.0"
"00:03:04","25.2","25.2","25.0","28.0"
"00:03:05","25.2","25.2","25.0","28.0"
"00:03:06","25.2","25.2","25.0","28.0"
"00:03:07","25.2","25.2","25.0","27.9"
"00:03:08","25.2","25.2","25.0","27.9"
"00:03:09","25.2","25.2","25.0","27.9"
"00:03:10","25.2","25.2","25.1","27.9"
"00:03:11","25.2","25.2","25.1","27.9"
"00:03:12","25.2","25.2","25.1","27.9"
"00:03:13","25.2","25.2","25.1","27.9"
"00:03:14","25.2","25.2","25.1","27.9"
"00:03:15","25.2","25.2","25.1","27.9"
"00:03:16","25.2","25.2","25.1","27.9"
"00:03:17","25.2","25.3","25.1","27.9"
"00:03:18","25.2","25.2","25.1","27.9"
"00:03:19","25.2","25.3","25.1","27.9"
"00:03:20","25.2","25.3","25.1","27.9"
"00:03:21","25.2","25.3","25.1","27.9"
"00:03:22","25.2","25.3","25.1","27.9"
"00:03:23","25.2","25.3","25.1","27.9"
"00:03:24","25.2","25.2","25.1","27.9"
"00:03:25","25.2","25.2","25.1","27.9"
"00:03:26","25.2","25.3","25.1","27.9"
"00:03:27","25.2","25.3","25.1","27.9"
"00:03:28","25.3","25.2","25.1","27.9"
"00:03:29","25.3","25.3","25.1","27.9"
"00:03:30","25.3","25.3","25.1","27.9"
"00:03:31","25.3","25.3","25.2","27.9"
"00:03:32","25.3","25.3","25.2","27.9"
"00:03:33","25.3","25.3","25.2","27.8"
"00:03:34","25.3","25.3","25.2","27.8"
"00:03:35","25.3","25.3","25.2","27.8"
"00:03:36","25.3","25.3","25.2","27.8"
"00:03:37","25.3","25.3","25.2","27.8"
"00:03:38","25.3","25.3","25.2","27.8"
"00:03:39","25.3","25.3","25.2","27.8"
"00:03:40","25.3","25.3","25.1","27.8"
"00:03:41","25.3","25.3","25.1","27.8"
"00:03:42","25.3","25.3","25.1","27.8"
"00:03:43","25.2","25.3","25.1","27.8"
"00:03:44","25.2","25.3","25.1","27.8"
"00:03:45","25.2","25.3","25.1","27.8"
"00:03:46","25.2","25.3","25.1","27.8"
"00:03:47","25.2","25.3","25.0","27.8"
"00:03:48","25.2","25.3","25.1","27.8"
"00:03:49","25.2","25.3","25.1","27.8"
"00:03:50","25.2","25.3","25.1","27.8"
"00:03:51","25.3","25.3","25.1","27.8"
"00:03:52","25.2","25.3","25.1","27.8"
"00:03:53","25.2","25.3","25.1","27.8"
"00:03:54","25.2","25.3","25.1","27.8"
"00:03:55","25.2","25.3","25.1","27.8"
"00:03:56","25.2","25.3","25.1","27.8"
"00:03:57","25.3","25.3","25.1","27.8"
"00:03:58","25.3","25.3","25.1","27.8"
"00:03:59","25.2","25.3","25.1","27.8"
"00:04:00","25.2","25.3","25.1","27.7"
"00:04:01","25.2","25.3","25.1","27.7"
"00:04:02","25.2","25.2","25.1","27.7"
"00:04:03","25.2","25.2","25.1","27.7"
"00:04:04","25.2","25.2","25.1","27.7"
"00:04:05","25.2","25.2","25.1","27.7"
"00:04:06","25.2","25.2","25.1","27.7"
"00:04:07","25.2","25.2","25.1","27.7"
"00:04:08","25.2","25.2","25.1","27.7"
"00:04:09","25.2","25.2","25.1","27.7"
"00:04:10","25.2","25.2","25.1","27.7"
"00:04:11","25.2","25.2","25.1","27.7"
"00:04:12","25.2","25.2","25.1","27.7"
"00:04:13","25.2","25.2","25.0","27.7"
"00:04:14","25.2","25.2","25.0","27.7"
"00:04:15","25.2","25.2","25.0","27.7"
"00:04:16","25.2","25.2","25.0","27.7"
"00:04:17","25.1","25.2","25.0","27.7"
"00:04:18","25.1","25.2","25.0","27.7"
"00:04:19","25.1","25.2","25.0","27.7"
"00:04:20","25.1","25.1","25.0","27.7"
"00:04:21","25.1","25.1","25.0","27.7"
"00:04:22","25.1","25.1","25.0","27.7"
"00:04:23","25.1","25.1","25.0","27.7"
"00:04:24","25.1","25.1","25.0","27.6"
"00:04:25","25.1","25.1","25.0","27.6"
"00:04:26","25.1","25.1","25.0","27.6"
"00:04:27","25.1","25.1","25.0","27.6"
"00:04:28","25.1","25.1","25.0","27.6"
"00:04:29","25.1","25.1","25.0","27.6"
"00:04:30","25.1","25.1","25.0","27.6"
"00:04:31","25.1","25.1","25.0","27.6"
"00:04:32","25.1","25.1","25.0","27.6"
"00:04:33","25.1","25.1","25.0","27.6"
"00:04:34","25.1","25.1","25.0","27.6"
"00:04:35","25.1","25.1","25.0","27.6"
"00:04:36","25.1","25.1","25.0","27.6"
"00:04:37","25.1","25.1","25.0","27.6"
"00:04:38","25.1","25.0","25.0","27.6"
"00:04:39","25.1","25.1","25.0","27.6"
"00:04:40","25.1","25.0","25.0","27.6"
"00:04:41","25.1","25.0","25.0","27.6"
"00:04:42","25.1","25.0","24.9","27.6"
"00:04:43","25.1","25.0","24.9","27.6"
"00:04:44","25.1","25.0","24.9","27.6"
"00:04:45","25.1","25.0","24.9","27.6"
"00:04:46","25.1","25.0","24.9","27.6"
"00:04:47","25.1","25.0","24.9","27.6"
"00:04:48","25.1","25.0","24.9","27.6"
"00:04:49","25.1","25.0","24.9","27.6"
"00:04:50","25.0","25.0","24.9","27.6"
"00:04:51","25.0","25.0","24.9","27.6"
"00:04:52","25.0","25.0","24.9","27.6"
"00:04:53","25.0","25.0","24.8","27.5"
"00:04:54","25.0","25.0","24.8","27.5"
"00:04:55","25.0","25.0","24.8","27.5"
"00:04:56","25.0","24.9","24.8","27.5"
"00:04:57","25.0","24.9","24.8","27.5"
"00:04:58","25.0","24.9","24.8","27.5"
"00:04:59","25.0","24.9","24.8","27.5"
"00:05:00","25.0","24.9","24.8","27.5"
"00:05:01","25.0","24.9","24.8","27.5"
"00:05:02","25.0","24.9","24.8","27.5"
"00:05:03","25.0","24.9","24.8","27.5"
"00:05:04","25.0","24.9","24.8","27.5"
"00:05:05","25.0","24.9","24.8","27.5"
"00:05:06","25.0","24.9","24.8","27.5"
"00:05:07","25.0","24.9","24.7","27.5"
"00:05:08","25.0","24.9","24.7","27.5"
"00:05:09","25.0","24.9","24.7","27.5"
"00:05:10","25.0","24.9","24.7","27.5"
"00:05:11","25.0","24.9","24.7","27.5"
"00:05:12","25.0","24.8","24.7","27.5"
"00:05:13","25.0","24.8","24.7","27.5"
"00:05:14","25.0","24.9","24.7","27.5"
"00:05:15","25.0","24.9","24.7","27.5"
"00:05:16","25.0","24.9","24.7","27.5"
"00:05:17","25.0","24.9","24.7","27.5"
"00:05:18","25.0","24.9","24.7","27.5"
"00:05:19","25.0","24.9","24.7","27.5"
"00:05:20","25.0","24.9","24.7","27.5"
"00:05:21","25.0","24.9","24.8","27.5"
"00:05:22","25.0","24.9","24.7","27.4"
"00:05:23","25.0","24.9","24.7","27.5"
"00:05:24","25.0","24.9","24.7","27.4"
"00:05:25","25.0","24.9","24.7","27.4"
"00:05:26","25.0","24.9","24.7","27.4"
"00:05:27","25.0","24.9","24.7","27.4"
"00:05:28","25.0","24.9","24.8","27.4"
"00:05:29","25.0","24.9","24.7","27.4"
"00:05:30","25.0","24.9","24.7","27.4"
"00:05:31","25.0","24.9","24.7","27.4"
"00:05:32","25.0","24.9","24.7","27.4"
"00:05:33","25.0","24.9","24.7","27.4"
"00:05:34","25.0","24.8","24.7","27.4"
"00:05:35","25.0","24.9","24.7","27.4"
"00:05:36","25.0","24.8","24.7","27.4"
"00:05:37","25.0","24.9","24.8","27.4"
"00:05:38","25.0","24.9","24.8","27.4"
"00:05:39","25.0","24.9","24.8","27.4"
"00:05:40","25.1","24.9","24.8","27.4"
"00:05:41","25.1","24.9","24.8","27.3"
"00:05:42","25.1","24.9","24.8","27.3"
"00:05:43","25.1","25.0","24.9","27.3"
"00:05:44","25.1","25.0","24.9","27.3"
"00:05:45","25.1","25.0","24.9","27.3"
"00:05:46","25.1","25.0","24.9","27.3"
"00:05:47","25.1","25.0","25.0","27.3"
"00:05:48","25.1","25.0","25.0","27.2"
"00:05:49","25.1","25.0","25.0","27.2"
"00:05:50","25.1","25.0","25.0","27.2"
"00:05:51","25.1","25.1","25.0","27.2"
"00:05:52","25.1","25.1","25.1","27.2"
"00:05:53","25.1","25.1","25.1","27.2"
"00:05:54","25.1","25.1","25.1","27.2"
"00:05:55","25.1","25.1","25.1","27.2"
"00:05:56","25.1","25.1","25.1","27.2"
"00:05:57","25.1","25.2","25.2","27.2"
"00:05:58","25.1","25.4","25.5","27.4"
"00:05:59","25.0","25.9","26.1","27.8"
"00:06:00","25.1","26.6","26.9","28.4"
"00:06:01","25.1","27.4","27.8","29.0"
"00:06:02","25.1","28.2","28.7","29.6"
"00:06:03","25.1","29.1","29.6","30.6"
"00:06:04","25.1","30.1","30.5","32.3"
"00:06:05","25.1","31.0","31.5","33.8"
"00:06:06","25.1","32.0","32.6","35.7"
"00:06:07","25.2","33.1","33.7","38.1"
"00:06:08","25.2","34.2","34.8","41.0"
"00:06:09","25.3","35.3","35.9","44.2"
"00:06:10","25.4","36.4","37.1","47.4"
"00:06:11","25.4","37.5","38.2","50.4"
"00:06:12","25.5","38.6","39.3","53.2"
"00:06:13","25.5","39.7","40.4","55.8"
"00:06:14","25.6","40.7","41.5","58.1"
"00:06:15","25.7","41.8","42.5","60.2"
"00:06:16","25.8","42.7","43.5","62.1"
"00:06:17","25.9","43.7","44.4","63.9"
"00:06:18","25.9","44.6","45.2","65.5"
"00:06:19","26.0","45.4","46.0","66.9"
"00:06:20","26.2","46.1","46.8","68.2"
"00:06:21","26.3","46.9","47.5","69.4"
"00:06:22","26.4","47.6","48.2","70.5"
"00:06:23","26.5","48.3","48.9","71.5"
"00:06:24","26.6","49.0","49.6","72.4"
"00:06:25","26.7","49.6","50.2","73.2"
"00:06:26","26.8","50.1","50.8","74.0"
"00:06:27","26.9","50.5","51.3","74.8"
"00:06:28","27.0","50.9","51.8","75.5"
"00:06:29","27.1","51.4","52.4","75.2"
"00:06:30","27.2","51.9","52.9","75.0"
"00:06:31","27.3","52.4","53.3","75.5"
"00:06:32","27.4","52.7","53.7","77.0"
"00:06:33","27.5","53.1","54.2","78.3"
"00:06:34","27.6","53.5","54.7","79.5"
"00:06:35","27.7","53.9","55.1","80.7"
"00:06:36","27.8","54.4","55.6","81.9"
"00:06:37","28.0","54.8","56.0","83.1"
"00:06:38","28.1","55.3","56.4","84.3"
"00:06:39","28.2","55.8","56.8","85.3"
"00:06:40","28.3","56.4","57.2","86.2"
"00:06:41","28.4","56.8","57.6","87.0"
"00:06:42","28.5","57.3","57.9","87.7"
"00:06:43","28.7","57.7","58.4","88.3"
"00:06:44","28.8","58.0","58.7","88.8"
"00:06:45","28.9","58.1","58.9","89.2"
"00:06:46","29.1","58.0","59.1","89.6"
"00:06:47","29.2","58.0","59.3","89.9"
"00:06:48","29.3","58.0","59.6","90.2"
"00:06:49","29.4","58.0","59.8","90.4"
"00:06:50","29.6","58.0","60.0","90.6"
"00:06:51","29.7","57.9","60.2","90.8"
"00:06:52","29.8","57.9","60.5","91.0"
"00:06:53","29.9","57.9","60.8","91.1"
"00:06:54","30.1","57.8","61.1","91.2"
"00:06:55","30.2","57.7","61.4","91.3"
"00:06:56","30.3","57.6","61.6","91.3"
"00:06:57","30.4","57.5","61.7","91.5"
"00:06:58","30.5","57.3","61.8","90.7"
"00:06:59","30.6","57.2","61.9","89.6"
"00:07:00","30.7","57.2","62.0","88.8"
"00:07:01","30.8","57.0","62.1","89.1"
"00:07:02","30.9","56.9","62.2","90.8"
"00:07:03","31.0","56.9","62.3","91.4"
"00:07:04","31.1","56.8","62.5","91.7"
"00:07:05","31.2","56.8","62.7","92.2"
"00:07:06","31.3","56.8","62.9","92.8"
"00:07:07","31.3","56.9","63.2","93.5"
"00:07:08","31.5","57.0","63.3","94.1"
"00:07:09","31.6","57.0","63.5","94.6"
"00:07:10","31.7","57.1","63.7","95.1"
"00:07:11","31.8","57.1","63.8","95.5"
"00:07:12","31.8","57.1","63.9","95.9"
"00:07:13","31.9","57.2","64.1","96.2"
"00:07:14","32.0","57.2","64.4","96.4"
"00:07:15","32.1","57.3","64.6","96.7"
"00:07:16","32.3","57.3","64.9","96.8"
"00:07:17","32.3","57.4","65.0","97.0"
"00:07:18","32.5","57.5","65.2","97.1"
"00:07:19","32.6","57.7","65.4","97.2"
"00:07:20","32.7","57.9","65.4","97.2"
"00:07:21","32.8","58.2","65.4","97.3"
"00:07:22","33.0","58.6","65.3","97.3"
"00:07:23","33.0","58.8","65.3","97.3"
"00:07:24","33.1","59.0","65.3","97.3"
"00:07:25","33.1","59.2","65.4","97.3"
"00:07:26","33.2","59.3","65.4","97.3"
"00:07:27","33.2","59.3","65.3","97.2"
"00:07:28","33.3","59.3","65.2","97.2"
"00:07:29","33.3","59.5","65.2","97.2"
"00:07:30","33.4","59.6","65.1","96.5"
"00:07:31","33.5","59.8","65.0","95.6"
"00:07:32","33.6","59.8","64.9","95.1"
"00:07:33","33.6","60.0","64.8","95.8"
"00:07:34","33.7","60.1","64.9","96.8"
"00:07:35","33.8","60.3","65.0","97.2"
"00:07:36","33.8","60.6","65.1","97.5"
"00:07:37","33.9","60.9","65.3","98.0"
"00:07:38","34.1","61.3","65.5","98.6"
"00:07:39","34.3","61.6","65.7","99.1"
"00:07:40","34.4","61.9","66.0","99.6"
"00:07:41","34.4","62.1","66.3","100.0"
"00:07:42","34.5","62.3","66.5","100.4"
"00:07:43","34.6","62.6","66.8","100.8"
"00:07:44","34.6","62.8","67.0","101.0"
"00:07:45","34.7","63.2","67.3","101.3"
"00:07:46","34.9","63.4","67.5","101.5"
"00:07:47","34.9","63.7","67.7","101.6"
"00:07:48","34.9","63.8","67.8","101.7"
"00:07:49","35.0","63.9","68.0","101.8"
"00:07:50","35.1","64.1","68.1","101.9"
"00:07:51","35.2","64.1","68.3","101.9"
"00:07:52","35.3","64.2","68.3","101.9"
"00:07:53","35.3","64.3","68.3","101.9"
"00:07:54","35.4","64.4","68.2","101.9"
"00:07:55","35.4","64.4","68.1","101.9"
"00:07:56","35.5","64.4","68.0","101.8"
"00:07:57","35.6","64.4","67.9","101.8"
"00:07:58","35.6","64.4","67.8","101.7"
"00:07:59","35.7","64.3","67.7","101.7"
"00:08:00","35.8","64.4","67.5","101.6"
"00:08:01","35.9","64.2","67.5","101.5"
"00:08:02","36.0","64.2","67.4","101.4"
"00:08:03","36.1","64.3","67.3","101.1"
"00:08:04","36.2","64.2","67.4","100.2"
"00:08:05","36.3","64.3","67.4","99.3"
"00:08:06","36.4","64.4","67.3","99.0"
"00:08:07","36.4","64.5","67.4","99.8"
"00:08:08","36.5","64.6","67.3","100.6"
"00:08:09","36.5","64.7","67.2","101.1"
"00:08:10","36.6","64.8","67.2","101.8"
"00:08:11","36.6","64.9","67.1","102.4"
"00:08:12","36.7","65.1","67.1","102.9"
"00:08:13","36.7","65.2","67.2","103.4"
"00:08:14","36.8","65.3","67.2","103.9"
"00:08:15","36.8","65.3","67.2","104.2"
"00:08:16","36.9","65.5","67.3","104.6"
"00:08:17","37.0","65.6","67.3","104.8"
"00:08:18","37.0","65.6","67.5","105.1"
"00:08:19","37.2","65.8","67.7","105.3"
"00:08:20","37.2","65.9","67.8","105.4"
"00:08:21","37.2","65.9","67.8","105.5"
"00:08:22","37.2","65.9","67.7","105.6"
"00:08:23","37.3","66.0","67.7","105.6"
"00:08:24","37.4","66.1","67.7","105.7"
"00:08:25","37.4","66.2","67.7","105.7"
"00:08:26","37.5","66.3","67.7","105.7"
"00:08:27","37.6","66.4","67.6","105.6"
"00:08:28","37.6","66.3","67.5","105.6"
"00:08:29","37.7","66.3","67.5","105.6"
"00:08:30","37.7","66.3","67.4","105.5"
"00:08:31","37.8","66.3","67.3","105.5"
"00:08:32","37.8","66.3","67.2","105.4"
"00:08:33","37.9","66.2","67.1","105.3"
"00:08:34","37.9","66.1","67.1","105.2"
"00:08:35","37.9","65.9","67.0","105.2"
"00:08:36","37.9","65.8","67.0","105.1"
"00:08:37","38.0","65.9","67.0","105.0"
"00:08:38","38.2","66.0","67.1","104.9"
"00:08:39","38.5","66.1","67.1","104.7"
"00:08:40","38.6","66.1","67.2","104.0"
"00:08:41","38.7","66.1","67.3","102.8"
"00:08:42","38.9","66.2","67.4","101.7"
"00:08:43","39.0","66.2","67.4","101.0"
"00:08:44","39.0","66.2","67.5","100.6"
"00:08:45","38.9","66.1","67.6","100.2"
"00:08:46","38.9","65.9","67.7","99.9"
"00:08:47","38.9","65.7","67.8","99.6"
"00:08:48","38.9","65.6","67.8","99.4"
"00:08:49","38.8","65.5","67.7","99.1"
"00:08:50","38.8","65.4","67.5","98.8"
"00:08:51","","","",""
"00:08:52","","","",""
"00:08:53","","","",""
"00:08:54","","","",""
"00:08:55","","","",""
"00:08:56","","","",""
