"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:00:53","25.8","25.5","25.2","25.1"
"00:00:54","25.8","25.5","25.1","25.1"
"00:00:55","25.8","25.5","25.1","25.1"
"00:00:56","25.7","25.5","25.1","25.1"
"00:00:57","25.7","25.5","25.1","25.1"
"00:00:58","25.7","25.4","25.0","25.0"
"00:00:59","25.8","25.4","25.0","25.0"
"00:01:00","25.7","25.4","25.0","25.0"
"00:01:01","25.7","25.4","24.9","25.0"
"00:01:02","25.7","25.4","24.9","25.0"
"00:01:03","25.7","25.4","24.9","25.0"
"00:01:04","25.7","25.3","24.9","25.0"
"00:01:05","25.7","25.3","24.9","25.0"
"00:01:06","25.7","25.3","24.9","25.0"
"00:01:07","25.7","25.3","24.8","24.9"
"00:01:08","25.7","25.3","24.8","24.9"
"00:01:09","25.7","25.3","24.8","24.9"
"00:01:10","25.7","25.3","24.8","24.9"
"00:01:11","25.7","25.3","24.8","24.9"
"00:01:12","25.7","25.3","24.8","24.9"
"00:01:13","25.7","25.3","24.8","24.9"
"00:01:14","25.7","25.3","24.8","24.9"
"00:01:15","25.7","25.2","24.8","24.8"
"00:01:16","25.7","25.2","24.8","24.8"
"00:01:17","25.7","25.2","24.8","24.8"
"00:01:18","25.7","25.2","24.8","24.8"
"00:01:19","25.7","25.2","24.8","24.8"
"00:01:20","25.7","25.2","24.8","24.8"
"00:01:21","25.7","25.2","24.8","24.8"
"00:01:22","25.7","25.2","24.7","24.7"
"00:01:23","25.7","25.1","24.7","24.7"
"00:01:24","25.7","25.1","24.7","24.7"
"00:01:25","25.7","25.1","24.7","24.7"
"00:01:26","25.7","25.1","24.7","24.7"
"00:01:27","25.7","25.1","24.7","24.7"
"00:01:28","25.7","25.1","24.7","24.7"
"00:01:29","25.7","25.1","24.7","24.7"
"00:01:30","25.7","25.1","24.7","24.6"
"00:01:31","25.7","25.1","24.7","24.6"
"00:01:32","25.7","25.1","24.7","24.6"
"00:01:33","25.7","25.1","24.7","24.6"
"00:01:34","25.7","25.1","24.7","24.6"
"00:01:35","25.7","25.1","24.7","24.6"
"00:01:36","25.7","25.1","24.7","24.6"
"00:01:37","25.7","25.1","24.7","24.6"
"00:01:38","25.7","25.1","24.7","24.5"
"00:01:39","25.7","25.1","24.7","24.5"
"00:01:40","25.7","25.1","24.7","24.5"
"00:01:41","25.7","25.1","24.7","24.5"
"00:01:42","25.7","25.1","24.7","24.5"
"00:01:43","25.7","25.1","24.7","24.5"
"00:01:44","25.7","25.1","24.7","24.5"
"00:01:45","25.7","25.1","24.7","24.5"
"00:01:46","25.7","25.1","24.7","24.5"
"00:01:47","25.7","25.1","24.7","24.4"
"00:01:48","25.7","25.2","24.8","24.4"
"00:01:49","25.7","25.2","24.8","24.4"
"00:01:50","25.7","25.2","24.8","24.4"
"00:01:51","25.7","25.2","24.7","24.4"
"00:01:52","25.7","25.2","24.7","24.4"
"00:01:53","25.7","25.2","24.7","24.4"
"00:01:54","25.7","25.2","24.7","24.4"
"00:01:55","25.7","25.2","24.7","24.3"
"00:01:56","25.7","25.2","24.7","24.3"
"00:01:57","25.7","25.2","24.7","24.3"
"00:01:58","25.7","25.2","24.7","24.3"
"00:01:59","25.7","25.1","24.7","24.3"
"00:02:00","25.7","25.1","24.7","24.3"
"00:02:01","25.7","25.1","24.8","24.3"
"00:02:02","25.7","25.1","24.7","24.3"
"00:02:03","25.7","25.1","24.7","24.3"
"00:02:04","25.7","25.1","24.7","24.3"
"00:02:05","25.7","25.1","24.7","24.3"
"00:02:06","25.7","25.1","24.7","24.2"
"00:02:07","25.7","25.1","24.7","24.2"
"00:02:08","25.7","25.1","24.7","24.2"
"00:02:09","25.7","25.1","24.7","24.2"
"00:02:10","25.7","25.1","24.7","24.2"
"00:02:11","25.7","25.1","24.7","24.2"
"00:02:12","25.7","25.1","24.7","24.2"
"00:02:13","25.7","25.1","24.7","24.2"
"00:02:14","25.7","25.1","24.7","24.2"
"00:02:15","25.7","25.1","24.7","24.1"
"00:02:16","25.7","25.1","24.7","24.1"
"00:02:17","25.7","25.1","24.7","24.1"
"00:02:18","25.7","25.1","24.7","24.1"
"00:02:19","25.7","25.1","24.7","24.1"
"00:02:20","25.7","25.1","24.7","24.1"
"00:02:21","25.7","25.1","24.7","24.1"
"00:02:22","25.7","25.1","24.7","24.1"
"00:02:23","25.7","25.1","24.7","24.0"
"00:02:24","25.7","25.2","24.7","24.0"
"00:02:25","25.7","25.1","24.7","24.0"
"00:02:26","25.7","25.1","24.7","24.0"
"00:02:27","25.7","25.1","24.7","24.0"
"00:02:28","25.7","25.1","24.6","24.0"
"00:02:29","25.7","25.1","24.6","24.0"
"00:02:30","25.7","25.1","24.6","24.0"
"00:02:31","25.7","25.1","24.6","24.0"
"00:02:32","25.7","25.1","24.6","24.0"
"00:02:33","25.7","25.1","24.6","23.9"
"00:02:34","25.7","25.1","24.6","23.9"
"00:02:35","25.7","25.1","24.6","23.9"
"00:02:36","25.7","25.1","24.7","23.9"
"00:02:37","25.7","25.1","24.7","23.9"
"00:02:38","25.7","25.1","24.7","23.9"
"00:02:39","25.7","25.1","24.7","23.9"
"00:02:40","25.7","25.1","24.7","23.9"
"00:02:41","25.6","25.1","24.7","23.9"
"00:02:42","25.6","25.1","24.7","23.9"
"00:02:43","25.6","25.1","24.7","23.8"
"00:02:44","25.6","25.1","24.7","23.8"
"00:02:45","25.7","25.1","24.7","23.8"
"00:02:46","25.7","25.1","24.7","23.8"
"00:02:47","25.7","25.1","24.7","23.8"
"00:02:48","25.7","25.1","24.7","23.8"
"00:02:49","25.7","25.1","24.7","23.8"
"00:02:50","25.7","25.1","24.7","23.8"
"00:02:51","25.7","25.1","24.7","23.8"
"00:02:52","25.7","25.1","24.7","23.8"
"00:02:53","25.7","25.1","24.7","23.8"
"00:02:54","25.7","25.1","24.7","23.8"
"00:02:55","25.7","25.1","24.7","23.7"
"00:02:56","25.7","25.1","24.7","23.7"
"00:02:57","25.7","25.1","24.7","23.7"
"00:02:58","25.7","25.1","24.7","23.7"
"00:02:59","25.7","25.1","24.7","23.7"
"00:03:00","25.6","25.1","24.6","23.7"
"00:03:01","25.6","25.0","24.6","23.7"
"00:03:02","25.6","25.0","24.6","23.7"
"00:03:03","25.6","25.0","24.6","23.7"
"00:03:04","25.6","25.0","24.6","23.7"
"00:03:05","25.6","25.0","24.6","23.7"
"00:03:06","25.6","25.0","24.6","23.7"
"00:03:07","25.6","25.0","24.6","23.7"
"00:03:08","25.6","25.0","24.5","23.7"
"00:03:09","25.6","25.0","24.5","23.7"
"00:03:10","25.6","25.0","24.5","23.7"
"00:03:11","25.6","25.0","24.5","23.6"
"00:03:12","25.6","25.0","24.5","23.6"
"00:03:13","25.6","25.0","24.5","23.6"
"00:03:14","25.6","25.0","24.5","23.6"
"00:03:15","25.6","25.0","24.5","23.6"
"00:03:16","25.6","25.0","24.5","23.6"
"00:03:17","25.6","25.0","24.5","23.6"
"00:03:18","25.6","24.9","24.5","23.6"
"00:03:19","25.6","24.9","24.5","23.6"
"00:03:20","25.6","25.0","24.5","23.6"
"00:03:21","25.6","24.9","24.5","23.6"
"00:03:22","25.6","24.9","24.5","23.5"
"00:03:23","25.6","24.9","24.5","23.5"
"00:03:24","25.6","24.9","24.5","23.5"
"00:03:25","25.6","24.9","24.5","23.5"
"00:03:26","25.6","24.9","24.5","23.5"
"00:03:27","25.6","24.9","24.5","23.5"
"00:03:28","25.6","24.9","24.5","23.5"
"00:03:29","25.6","24.9","24.5","23.5"
"00:03:30","25.6","24.9","24.5","23.5"
"00:03:31","25.6","24.9","24.5","23.5"
"00:03:32","25.6","24.9","24.5","23.5"
"00:03:33","25.6","24.9","24.5","23.5"
"00:03:34","25.6","24.9","24.5","23.4"
"00:03:35","25.6","24.9","24.5","23.4"
"00:03:36","25.6","24.9","24.5","23.4"
"00:03:37","25.6","24.9","24.5","23.4"
"00:03:38","25.6","24.9","24.5","23.4"
"00:03:39","25.6","24.9","24.5","23.4"
"00:03:40","25.6","24.9","24.5","23.4"
"00:03:41","25.6","24.9","24.5","23.4"
"00:03:42","25.6","24.9","24.5","23.4"
"00:03:43","25.6","24.9","24.5","23.4"
"00:03:44","25.6","24.9","24.5","23.4"
"00:03:45","25.6","25.0","24.5","23.4"
"00:03:46","25.6","25.0","24.5","23.4"
"00:03:47","25.6","25.0","24.5","23.3"
"00:03:48","25.6","25.0","24.6","23.3"
"00:03:49","25.6","25.0","24.6","23.3"
"00:03:50","25.6","25.0","24.6","23.3"
"00:03:51","25.6","25.0","24.6","23.3"
"00:03:52","25.6","25.0","24.6","23.3"
"00:03:53","25.6","25.0","24.6","23.3"
"00:03:54","25.6","25.0","24.6","23.3"
"00:03:55","25.6","25.0","24.6","23.3"
"00:03:56","25.6","25.0","24.6","23.3"
"00:03:57","25.6","25.0","24.6","23.3"
"00:03:58","25.6","25.0","24.6","23.3"
"00:03:59","25.6","25.0","24.6","23.3"
"00:04:00","25.6","25.0","24.6","23.3"
"00:04:01","25.6","25.0","24.6","23.2"
"00:04:02","25.6","25.0","24.5","23.2"
"00:04:03","25.6","25.0","24.5","23.2"
"00:04:04","25.6","25.0","24.6","23.2"
"00:04:05","25.6","25.0","24.6","23.2"
"00:04:06","25.6","25.0","24.5","23.2"
"00:04:07","25.6","25.0","24.6","23.2"
"00:04:08","25.6","25.0","24.5","23.2"
"00:04:09","25.6","25.0","24.6","23.2"
"00:04:10","25.6","25.0","24.6","23.2"
"00:04:11","25.6","25.0","24.5","23.2"
"00:04:12","25.6","25.0","24.5","23.2"
"00:04:13","25.6","25.0","24.5","23.2"
"00:04:14","25.6","25.0","24.5","23.2"
"00:04:15","25.6","25.0","24.5","23.1"
"00:04:16","25.6","25.0","24.5","23.1"
"00:04:17","25.6","25.0","24.5","23.1"
"00:04:18","25.6","25.0","24.5","23.1"
"00:04:19","25.6","25.0","24.5","23.1"
"00:04:20","25.6","25.0","24.5","23.1"
"00:04:21","25.6","25.0","24.5","23.1"
"00:04:22","25.6","25.0","24.5","23.1"
"00:04:23","25.6","25.0","24.5","23.1"
"00:04:24","25.6","25.0","24.5","23.1"
"00:04:25","25.6","25.0","24.5","23.1"
"00:04:26","25.6","25.0","24.5","23.1"
"00:04:27","25.6","25.0","24.5","23.1"
"00:04:28","25.6","25.0","24.5","23.1"
"00:04:29","25.6","25.0","24.6","23.1"
"00:04:30","25.6","25.0","24.5","23.1"
"00:04:31","25.6","25.0","24.6","23.1"
"00:04:32","25.6","25.0","24.6","23.1"
"00:04:33","25.5","25.0","24.6","23.1"
"00:04:34","25.5","25.0","24.6","23.0"
"00:04:35","25.5","24.9","24.6","23.0"
"00:04:36","25.5","24.9","24.6","23.0"
"00:04:37","25.5","24.9","24.6","23.0"
"00:04:38","25.5","24.9","24.6","23.0"
"00:04:39","25.5","24.9","24.5","23.0"
"00:04:40","25.5","24.9","24.5","23.0"
"00:04:41","25.4","24.9","24.6","23.0"
"00:04:42","25.5","24.9","24.6","23.0"
"00:04:43","25.5","24.9","24.6","23.0"
"00:04:44","25.5","24.9","24.6","23.0"
"00:04:45","25.5","24.9","24.6","23.0"
"00:04:46","25.5","24.9","24.6","23.0"
"00:04:47","25.5","24.9","24.6","23.0"
"00:04:48","25.5","24.9","24.6","23.0"
"00:04:49","25.5","24.9","24.6","23.0"
"00:04:50","25.5","24.9","24.6","23.0"
"00:04:51","25.5","24.9","24.6","23.0"
"00:04:52","25.5","24.9","24.6","23.0"
"00:04:53","25.5","24.9","24.8","23.0"
"00:04:54","25.5","24.9","24.9","22.9"
"00:04:55","25.5","25.0","25.0","22.9"
"00:04:56","25.5","25.0","25.0","22.8"
"00:04:57","25.5","25.0","25.1","22.8"
"00:04:58","25.5","25.0","25.2","22.8"
"00:04:59","25.5","25.0","25.2","22.9"
"00:05:00","25.5","25.0","25.2","22.9"
"00:05:01","25.5","25.0","25.2","22.9"
"00:05:02","25.5","25.0","25.3","22.9"
"00:05:03","25.5","25.0","25.3","23.0"
"00:05:04","25.5","25.0","25.3","23.0"
"00:05:05","25.5","25.0","25.3","23.0"
"00:05:06","25.5","25.0","25.3","23.0"
"00:05:07","25.5","25.0","25.3","23.0"
"00:05:08","25.5","25.0","25.3","23.1"
"00:05:09","25.5","25.0","25.3","23.1"
"00:05:10","25.5","25.0","25.3","23.1"
"00:05:11","25.5","25.0","25.3","23.1"
"00:05:12","25.5","25.2","25.5","23.1"
"00:05:13","25.5","25.6","25.8","23.2"
"00:05:14","25.4","26.1","26.2","23.3"
"00:05:15","25.5","26.7","26.8","23.7"
"00:05:16","25.5","27.5","27.5","24.9"
"00:05:17","25.5","28.6","28.6","27.1"
"00:05:18","25.5","29.9","29.8","29.8"
"00:05:19","25.5","31.4","31.2","32.6"
"00:05:20","25.5","32.8","32.6","35.5"
"00:05:21","25.5","34.4","34.0","38.2"
"00:05:22","25.5","35.9","35.3","40.6"
"00:05:23","25.6","37.4","36.6","42.6"
"00:05:24","25.6","38.8","37.8","44.1"
"00:05:25","25.6","40.0","38.9","45.2"
"00:05:26","25.7","41.2","39.9","46.0"
"00:05:27","25.7","42.3","40.8","46.6"
"00:05:28","25.8","43.4","41.7","46.9"
"00:05:29","25.9","44.6","42.7","47.2"
"00:05:30","25.9","45.7","43.5","47.4"
"00:05:31","26.0","46.8","44.4","47.9"
"00:05:32","26.1","47.8","45.1","48.4"
"00:05:33","26.2","48.7","45.9","49.2"
"00:05:34","26.3","49.5","46.6","50.1"
"00:05:35","26.4","50.3","47.3","50.7"
"00:05:36","26.5","51.1","47.9","51.2"
"00:05:37","26.6","51.7","48.4","51.2"
"00:05:38","26.6","52.3","48.9","34.8"
"00:05:39","26.8","52.8","49.4","33.1"
"00:05:40","26.9","53.3","49.8","33.5"
"00:05:41","27.0","53.7","50.2","35.5"
"00:05:42","27.1","54.1","50.6","42.1"
"00:05:43","27.2","54.5","51.0","46.1"
"00:05:44","27.3","55.0","51.4","48.2"
"00:05:45","27.4","55.4","51.8","49.6"
"00:05:46","27.5","55.8","52.2","50.7"
"00:05:47","27.6","56.3","52.6","51.7"
"00:05:48","27.7","56.9","53.0","52.7"
"00:05:49","27.8","57.4","53.4","53.6"
"00:05:50","27.9","57.8","53.8","54.4"
"00:05:51","28.0","58.3","54.2","55.3"
"00:05:52","28.2","58.6","54.5","56.3"
"00:05:53","28.3","59.0","54.9","57.4"
"00:05:54","28.4","59.2","55.2","58.6"
"00:05:55","28.5","59.4","55.5","59.8"
"00:05:56","28.6","59.7","55.8","60.6"
"00:05:57","28.7","60.0","56.0","61.6"
"00:05:58","28.8","60.2","56.3","62.4"
"00:05:59","28.9","60.4","56.5","63.0"
"00:06:00","29.0","60.6","56.7","63.6"
"00:06:01","29.2","60.6","56.8","64.1"
"00:06:02","29.3","60.5","56.9","64.6"
"00:06:03","29.4","60.5","57.1","65.0"
"00:06:04","29.5","60.7","57.2","65.3"
"00:06:05","29.5","60.8","57.3","65.6"
"00:06:06","29.6","61.0","57.4","65.3"
"00:06:07","29.7","61.1","57.5","63.5"
"00:06:08","29.7","61.3","57.6","61.5"
"00:06:09","29.8","61.4","57.7","60.5"
"00:06:10","30.0","61.4","57.7","60.5"
"00:06:11","30.1","61.5","57.8","62.5"
"00:06:12","30.2","61.5","57.9","64.0"
"00:06:13","30.3","61.7","58.0","64.8"
"00:06:14","30.4","61.8","58.2","65.3"
"00:06:15","30.5","62.0","58.3","65.7"
"00:06:16","30.6","62.2","58.5","66.1"
"00:06:17","30.7","62.5","58.7","66.4"
"00:06:18","30.8","62.6","58.9","66.8"
"00:06:19","30.9","62.9","59.0","67.1"
"00:06:20","31.0","63.0","59.2","67.4"
"00:06:21","31.1","63.1","59.4","67.7"
"00:06:22","31.2","63.1","59.5","68.0"
"00:06:23","31.3","63.2","59.7","68.2"
"00:06:24","31.4","63.3","59.8","68.4"
"00:06:25","31.5","63.2","59.7","68.6"
"00:06:26","31.6","63.1","59.7","68.8"
"00:06:27","31.6","63.0","59.6","69.0"
"00:06:28","31.7","62.9","59.7","69.2"
"00:06:29","31.8","62.7","59.7","69.3"
"00:06:30","31.9","62.6","59.8","69.4"
"00:06:31","32.0","62.5","59.8","69.6"
"00:06:32","32.1","62.3","59.8","69.7"
"00:06:33","32.2","62.2","59.7","69.8"
"00:06:34","32.3","62.0","59.7","69.9"
"00:06:35","32.4","61.8","59.7","70.0"
"00:06:36","32.5","61.6","59.7","70.1"
"00:06:37","32.6","61.4","59.6","69.7"
"00:06:38","32.6","61.2","59.5","67.7"
"00:06:39","32.7","61.0","59.4","66.1"
"00:06:40","32.8","60.8","59.4","65.2"
"00:06:41","32.8","60.6","59.4","65.2"
"00:06:42","32.9","60.4","59.4","67.0"
"00:06:43","33.0","60.3","59.4","68.1"
"00:06:44","33.1","60.2","59.5","68.6"
"00:06:45","33.1","60.2","59.6","68.9"
"00:06:46","33.2","60.2","59.7","69.3"
"00:06:47","33.3","60.2","59.9","69.6"
"00:06:48","33.3","60.3","60.0","69.9"
"00:06:49","33.4","60.4","60.2","70.3"
"00:06:50","33.5","60.5","60.4","70.6"
"00:06:51","33.6","60.6","60.6","70.9"
"00:06:52","33.7","60.7","60.6","71.3"
"00:06:53","33.8","60.7","60.7","71.6"
"00:06:54","33.8","60.8","60.8","71.8"
"00:06:55","33.9","60.8","60.8","72.1"
"00:06:56","34.0","60.9","60.7","72.4"
"00:06:57","34.1","60.9","60.6","72.6"
"00:06:58","34.1","60.9","60.6","72.9"
"00:06:59","34.2","60.9","60.6","73.1"
"00:07:00","34.3","60.9","60.5","73.3"
"00:07:01","34.3","60.9","60.3","73.5"
"00:07:02","34.3","60.9","60.0","73.7"
"00:07:03","34.4","60.9","59.9","73.9"
"00:07:04","34.4","60.8","59.8","74.1"
"00:07:05","34.5","60.8","59.6","74.3"
"00:07:06","34.5","61.0","59.4","74.5"
"00:07:07","34.6","61.2","59.3","74.6"
"00:07:08","34.8","61.5","59.4","74.7"
"00:07:09","34.9","61.6","59.4","74.8"
"00:07:10","35.1","61.7","59.5","74.0"
"00:07:11","35.2","61.7","59.5","71.8"
"00:07:12","35.4","61.8","59.6","70.4"
"00:07:13","35.5","61.9","59.7","69.7"
"00:07:14","35.6","61.9","59.8","70.8"
"00:07:15","35.6","62.0","60.0","72.6"
"00:07:16","35.7","62.2","60.1","73.6"
"00:07:17","35.8","62.4","60.3","74.1"
"00:07:18","35.9","62.7","60.5","74.5"
"00:07:19","36.0","62.8","60.6","74.8"
"00:07:20","36.1","62.9","60.6","75.2"
"00:07:21","36.1","63.1","60.8","75.6"
"00:07:22","36.2","63.5","60.9","75.9"
"00:07:23","36.2","63.8","60.9","76.2"
"00:07:24","36.2","64.0","60.9","76.5"
"00:07:25","36.3","64.0","61.0","76.8"
"00:07:26","36.3","64.0","61.1","77.0"
"00:07:27","36.3","64.0","61.2","77.3"
"00:07:28","36.3","64.2","61.4","77.5"
"00:07:29","36.3","64.3","61.5","77.6"
"00:07:30","36.3","64.5","61.5","77.8"
"00:07:31","36.4","64.7","61.5","77.9"
"00:07:32","36.5","64.8","61.6","78.1"
"00:07:33","36.6","65.1","61.7","78.2"
"00:07:34","36.8","65.2","61.8","78.4"
"00:07:35","36.9","65.4","62.0","78.5"
"00:07:36","37.1","65.3","62.1","78.6"
"00:07:37","37.1","65.2","62.2","78.7"
"00:07:38","37.2","65.0","62.2","78.8"
"00:07:39","37.2","64.8","62.1","79.0"
"00:07:40","37.2","64.5","62.1","79.2"
"00:07:41","37.3","64.3","62.1","79.3"
"00:07:42","37.4","64.2","62.0","79.5"
"00:07:43","37.5","64.2","62.0","79.6"
"00:07:44","37.6","64.1","62.0","79.8"
"00:07:45","37.7","64.0","62.0","79.8"
"00:07:46","37.7","63.9","62.0","78.3"
"00:07:47","37.8","63.7","62.0","76.5"
"00:07:48","37.8","63.7","62.0","75.4"
"00:07:49","37.9","63.8","62.1","74.7"
"00:07:50","37.9","63.7","62.1","74.2"
"00:07:51","38.0","63.4","62.0","73.8"
"00:07:52","38.0","63.2","62.0","73.5"
"00:07:53","38.0","63.2","62.0","73.2"
"00:07:54","38.0","63.1","61.9","73.0"
"00:07:55","38.0","63.1","61.9","72.7"
"00:07:56","38.0","63.0","61.8","72.4"
"00:07:57","38.1","62.9","61.8","72.1"
"00:07:58","38.2","62.8","61.8","71.8"
"00:07:59","38.2","62.6","61.7","71.6"
"00:08:00","","","",""
"00:08:01","","","",""
