"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:00:56","25.6","25.2","24.7","23.5"
"00:00:57","25.6","25.2","24.7","23.5"
"00:00:58","25.6","25.2","24.7","23.5"
"00:00:59","25.6","25.2","24.7","23.5"
"00:01:00","25.6","25.2","24.7","23.5"
"00:01:01","25.6","25.2","24.7","23.5"
"00:01:02","25.6","25.2","24.7","23.5"
"00:01:03","25.6","25.2","24.7","23.5"
"00:01:04","25.6","25.2","24.7","23.5"
"00:01:05","25.6","25.2","24.7","23.5"
"00:01:06","25.6","25.2","24.7","23.4"
"00:01:07","25.6","25.2","24.7","23.4"
"00:01:08","25.6","25.3","24.7","23.4"
"00:01:09","25.6","25.3","24.8","23.4"
"00:01:10","25.6","25.3","24.8","23.4"
"00:01:11","25.6","25.3","24.8","23.4"
"00:01:12","25.6","25.3","24.8","23.4"
"00:01:13","25.6","25.3","24.8","23.4"
"00:01:14","25.6","25.3","24.8","23.3"
"00:01:15","25.5","25.3","24.8","23.3"
"00:01:16","25.6","25.3","24.8","23.3"
"00:01:17","25.6","25.3","24.9","23.3"
"00:01:18","25.5","25.4","24.9","23.3"
"00:01:19","25.5","25.4","24.9","23.3"
"00:01:20","25.6","25.4","24.9","23.3"
"00:01:21","25.6","25.4","25.0","23.3"
"00:01:22","25.6","25.4","25.0","23.3"
"00:01:23","25.6","25.4","25.0","23.3"
"00:01:24","25.6","25.4","25.0","23.2"
"00:01:25","25.6","25.4","25.0","23.2"
"00:01:26","25.6","25.4","25.0","23.2"
"00:01:27","25.6","25.4","24.9","23.2"
"00:01:28","25.6","25.4","24.9","23.2"
"00:01:29","25.5","25.4","24.9","23.2"
"00:01:30","25.6","25.4","24.9","23.2"
"00:01:31","25.6","25.4","24.9","23.2"
"00:01:32","25.6","25.4","24.9","23.2"
"00:01:33","25.6","25.4","24.9","23.2"
"00:01:34","25.6","25.4","24.9","23.2"
"00:01:35","25.6","25.3","24.8","23.2"
"00:01:36","25.6","25.3","24.8","23.2"
"00:01:37","25.6","25.3","24.8","23.2"
"00:01:38","25.6","25.3","24.8","23.2"
"00:01:39","25.6","25.3","24.8","23.1"
"00:01:40","25.6","25.3","24.8","23.1"
"00:01:41","25.6","25.3","24.8","23.1"
"00:01:42","25.6","25.3","24.8","23.1"
"00:01:43","25.6","25.4","24.9","23.1"
"00:01:44","25.6","25.4","24.9","23.1"
"00:01:45","25.6","25.3","24.9","23.1"
"00:01:46","25.6","25.3","24.9","23.1"
"00:01:47","25.6","25.3","24.8","23.1"
"00:01:48","25.6","25.3","24.8","23.1"
"00:01:49","25.6","25.3","24.9","23.1"
"00:01:50","25.6","25.4","24.9","23.1"
"00:01:51","25.6","25.4","24.9","23.1"
"00:01:52","25.6","25.4","24.9","23.1"
"00:01:53","25.6","25.4","24.9","23.1"
"00:01:54","25.6","25.4","24.9","23.1"
"00:01:55","25.6","25.4","24.9","23.1"
"00:01:56","25.6","25.4","24.9","23.1"
"00:01:57","25.6","25.4","24.9","23.1"
"00:01:58","25.6","25.4","24.9","23.1"
"00:01:59","25.6","25.4","24.9","23.1"
"00:02:00","25.5","25.4","24.9","23.1"
"00:02:01","25.5","25.4","24.8","23.1"
"00:02:02","25.5","25.4","24.8","23.1"
"00:02:03","25.5","25.4","24.8","23.1"
"00:02:04","25.5","25.4","24.8","23.1"
"00:02:05","25.5","25.4","24.8","23.1"
"00:02:06","25.6","25.4","24.8","23.1"
"00:02:07","25.6","25.4","24.8","23.1"
"00:02:08","25.6","25.4","24.8","23.1"
"00:02:09","25.6","25.4","24.8","23.1"
"00:02:10","25.5","25.4","24.8","23.1"
"00:02:11","25.5","25.4","24.8","23.1"
"00:02:12","25.5","25.4","24.8","23.1"
"00:02:13","25.5","25.4","24.8","23.1"
"00:02:14","25.5","25.3","24.7","23.1"
"00:02:15","25.5","25.3","24.7","23.1"
"00:02:16","25.5","25.3","24.7","23.1"
"00:02:17","25.5","25.3","24.7","23.1"
"00:02:18","25.5","25.3","24.7","23.1"
"00:02:19","25.5","25.3","24.7","23.0"
"00:02:20","25.5","25.3","24.8","23.1"
"00:02:21","25.5","25.3","24.8","23.0"
"00:02:22","25.5","25.3","24.8","23.0"
"00:02:23","25.5","25.3","24.8","23.0"
"00:02:24","25.5","25.3","24.8","23.0"
"00:02:25","25.5","25.4","24.8","23.0"
"00:02:26","25.5","25.4","24.8","23.0"
"00:02:27","25.5","25.4","24.9","23.0"
"00:02:28","25.5","25.4","24.9","23.0"
"00:02:29","25.5","25.4","24.9","23.0"
"00:02:30","25.5","25.4","24.9","23.0"
"00:02:31","25.5","25.4","24.9","23.0"
"00:02:32","25.5","25.4","24.9","23.0"
"00:02:33","25.5","25.4","24.9","23.0"
"00:02:34","25.5","25.4","24.9","23.0"
"00:02:35","25.5","25.4","24.9","23.0"
"00:02:36","25.5","25.4","24.9","23.0"
"00:02:37","25.5","25.4","25.0","23.0"
"00:02:38","25.5","25.4","25.0","23.0"
"00:02:39","25.5","25.4","25.0","23.0"
"00:02:40","25.5","25.4","25.0","23.0"
"00:02:41","25.5","25.4","25.0","23.0"
"00:02:42","25.5","25.4","25.0","22.9"
"00:02:43","25.5","25.4","25.0","22.9"
"00:02:44","25.5","25.4","25.0","22.9"
"00:02:45","25.5","25.4","25.0","22.9"
"00:02:46","25.5","25.5","25.0","22.9"
"00:02:47","25.5","25.4","25.0","22.9"
"00:02:48","25.5","25.5","25.0","22.9"
"00:02:49","25.5","25.4","25.0","22.9"
"00:02:50","25.5","25.4","25.0","22.9"
"00:02:51","25.5","25.4","25.0","22.9"
"00:02:52","25.5","25.4","25.0","22.9"
"00:02:53","25.5","25.5","25.0","22.9"
"00:02:54","25.5","25.5","25.0","22.9"
"00:02:55","25.5","25.5","25.0","22.9"
"00:02:56","25.5","25.5","25.0","22.9"
"00:02:57","25.5","25.5","25.0","22.9"
"00:02:58","25.5","25.4","25.0","22.9"
"00:02:59","25.5","25.4","25.0","22.9"
"00:03:00","25.5","25.4","24.9","22.9"
"00:03:01","25.5","25.4","24.9","22.9"
"00:03:02","25.5","25.4","24.9","22.9"
"00:03:03","25.5","25.4","24.9","22.9"
"00:03:04","25.5","25.4","24.9","22.9"
"00:03:05","25.5","25.4","24.9","22.9"
"00:03:06","25.5","25.4","24.9","22.9"
"00:03:07","25.5","25.4","24.9","22.9"
"00:03:08","25.5","25.4","24.9","22.9"
"00:03:09","25.5","25.4","24.9","22.9"
"00:03:10","25.5","25.4","24.9","22.9"
"00:03:11","25.5","25.4","24.9","22.9"
"00:03:12","25.5","25.4","24.9","22.9"
"00:03:13","25.5","25.4","24.9","22.9"
"00:03:14","25.5","25.4","24.9","22.9"
"00:03:15","25.5","25.4","24.9","22.9"
"00:03:16","25.5","25.4","24.9","22.9"
"00:03:17","25.5","25.4","24.9","22.9"
"00:03:18","25.5","25.4","24.9","22.9"
"00:03:19","25.5","25.4","24.9","22.9"
"00:03:20","25.5","25.4","24.9","22.9"
"00:03:21","25.5","25.4","24.9","22.9"
"00:03:22","25.5","25.4","24.9","22.9"
"00:03:23","25.5","25.4","24.9","22.9"
"00:03:24","25.5","25.4","24.9","22.9"
"00:03:25","25.5","25.4","24.9","22.9"
"00:03:26","25.5","25.4","24.9","22.9"
"00:03:27","25.5","25.4","24.9","22.9"
"00:03:28","25.5","25.4","24.9","22.9"
"00:03:29","25.5","25.4","24.9","22.9"
"00:03:30","25.5","25.4","24.9","22.9"
"00:03:31","25.5","25.4","24.9","22.9"
"00:03:32","25.5","25.4","24.9","22.9"
"00:03:33","25.5","25.4","24.9","22.9"
"00:03:34","25.5","25.4","24.9","22.9"
"00:03:35","25.5","25.4","24.9","22.9"
"00:03:36","25.5","25.4","24.9","22.9"
"00:03:37","25.5","25.4","24.9","22.9"
"00:03:38","25.5","25.4","24.9","22.9"
"00:03:39","25.5","25.4","24.8","22.9"
"00:03:40","25.5","25.4","24.9","22.9"
"00:03:41","25.5","25.4","24.9","22.9"
"00:03:42","25.5","25.4","24.9","22.9"
"00:03:43","25.5","25.4","24.9","22.9"
"00:03:44","25.5","25.4","24.9","22.9"
"00:03:45","25.5","25.4","24.8","22.9"
"00:03:46","25.5","25.4","24.8","22.9"
"00:03:47","25.5","25.4","24.8","22.9"
"00:03:48","25.5","25.4","24.8","22.9"
"00:03:49","25.5","25.4","24.8","22.9"
"00:03:50","25.5","25.4","24.8","22.9"
"00:03:51","25.5","25.3","24.8","22.9"
"00:03:52","25.5","25.3","24.8","22.9"
"00:03:53","25.5","25.3","24.8","22.9"
"00:03:54","25.5","25.3","24.8","22.9"
"00:03:55","25.5","25.4","24.8","22.9"
"00:03:56","25.5","25.4","24.8","22.9"
"00:03:57","25.5","25.4","24.8","22.9"
"00:03:58","25.5","25.4","24.8","22.9"
"00:03:59","25.5","25.4","24.8","22.9"
"00:04:00","25.5","25.4","24.8","22.9"
"00:04:01","25.5","25.4","24.8","22.9"
"00:04:02","25.5","25.4","24.8","22.9"
"00:04:03","25.5","25.4","24.9","22.9"
"00:04:04","25.5","25.4","24.9","22.9"
"00:04:05","25.5","25.4","24.9","22.9"
"00:04:06","25.5","25.4","24.9","22.9"
"00:04:07","25.5","25.4","24.9","22.9"
"00:04:08","25.5","25.4","24.9","22.9"
"00:04:09","25.5","25.4","24.9","22.8"
"00:04:10","25.5","25.4","24.9","22.8"
"00:04:11","25.5","25.4","24.9","22.8"
"00:04:12","25.5","25.4","24.9","22.8"
"00:04:13","25.5","25.4","24.9","22.8"
"00:04:14","25.5","25.4","24.9","22.8"
"00:04:15","25.5","25.4","24.9","22.8"
"00:04:16","25.5","25.4","24.9","22.8"
"00:04:17","25.5","25.4","24.9","22.8"
"00:04:18","25.5","25.4","24.9","22.8"
"00:04:19","25.5","25.4","24.9","22.8"
"00:04:20","25.5","25.4","24.8","22.8"
"00:04:21","25.5","25.4","24.8","22.8"
"00:04:22","25.5","25.4","24.8","22.8"
"00:04:23","25.5","25.4","24.8","22.8"
"00:04:24","25.5","25.3","24.8","22.8"
"00:04:25","25.5","25.3","24.8","22.8"
"00:04:26","25.5","25.3","24.8","22.8"
"00:04:27","25.5","25.3","24.8","22.8"
"00:04:28","25.5","25.3","24.8","22.8"
"00:04:29","25.5","25.3","24.8","22.8"
"00:04:30","25.5","25.3","24.8","22.8"
"00:04:31","25.5","25.3","24.8","22.8"
"00:04:32","25.5","25.3","24.7","22.8"
"00:04:33","25.4","25.3","24.7","22.8"
"00:04:34","25.4","25.3","24.7","22.8"
"00:04:35","25.4","25.2","24.7","22.8"
"00:04:36","25.4","25.2","24.7","22.8"
"00:04:37","25.4","25.2","24.7","22.8"
"00:04:38","25.4","25.2","24.7","22.8"
"00:04:39","25.4","25.2","24.7","22.8"
"00:04:40","25.4","25.2","24.7","22.8"
"00:04:41","25.4","25.2","24.7","22.8"
"00:04:42","25.4","25.2","24.7","22.8"
"00:04:43","25.4","25.2","24.7","22.8"
"00:04:44","25.4","25.1","24.7","22.8"
"00:04:45","25.4","25.1","24.7","22.8"
"00:04:46","25.4","25.1","24.7","22.8"
"00:04:47","25.4","25.1","24.7","22.8"
"00:04:48","25.4","25.1","24.7","22.8"
"00:04:49","25.4","25.1","24.7","22.8"
"00:04:50","25.3","25.1","24.6","22.8"
"00:04:51","25.3","25.1","24.6","22.8"
"00:04:52","25.3","25.1","24.6","22.8"
"00:04:53","25.3","25.1","24.6","22.8"
"00:04:54","25.4","25.0","24.6","22.8"
"00:04:55","25.3","25.0","24.7","22.8"
"00:04:56","25.3","25.0","24.6","22.8"
"00:04:57","25.3","25.0","24.7","22.8"
"00:04:58","25.4","25.0","24.7","22.7"
"00:04:59","25.4","25.1","24.7","22.7"
"00:05:00","25.4","25.1","24.7","22.7"
"00:05:01","25.4","25.1","24.7","22.7"
"00:05:02","25.4","25.1","24.7","22.7"
"00:05:03","25.4","25.1","24.8","22.7"
"00:05:04","25.4","25.1","24.8","22.6"
"00:05:05","25.4","25.1","24.9","22.6"
"00:05:06","25.4","25.2","24.9","22.6"
"00:05:07","25.4","25.2","25.0","22.6"
"00:05:08","25.4","25.2","25.0","22.6"
"00:05:09","25.4","25.2","25.0","22.6"
"00:05:10","25.4","25.2","25.0","22.6"
"00:05:11","25.4","25.2","25.0","22.6"
"00:05:12","25.4","25.2","25.0","22.6"
"00:05:13","25.4","25.2","25.1","22.6"
"00:05:14","25.4","25.2","25.1","22.7"
"00:05:15","25.4","25.2","25.1","22.7"
"00:05:16","25.4","25.2","25.1","22.7"
"00:05:17","25.4","25.2","25.1","22.7"
"00:05:18","25.4","25.2","25.1","22.8"
"00:05:19","25.4","25.2","25.1","22.8"
"00:05:20","25.4","25.2","25.1","22.8"
"00:05:21","25.4","25.2","25.1","22.9"
"00:05:22","25.4","25.2","25.1","22.9"
"00:05:23","25.4","25.4","25.4","23.0"
"00:05:24","25.3","25.7","25.8","23.3"
"00:05:25","25.3","26.2","26.4","23.9"
"00:05:26","25.3","26.9","27.2","24.9"
"00:05:27","25.3","27.6","28.0","26.4"
"00:05:28","25.3","28.5","29.0","28.2"
"00:05:29","25.3","29.5","30.2","30.5"
"00:05:30","25.4","30.6","31.5","33.2"
"00:05:31","25.4","31.7","32.8","36.0"
"00:05:32","25.5","32.9","34.1","38.7"
"00:05:33","25.5","34.1","35.4","41.4"
"00:05:34","25.5","35.3","36.7","44.0"
"00:05:35","25.6","36.3","37.9","46.5"
"00:05:36","25.6","37.2","39.1","48.9"
"00:05:37","25.7","38.2","40.2","51.1"
"00:05:38","25.7","39.2","41.3","53.2"
"00:05:39","25.8","40.1","42.3","55.1"
"00:05:40","25.9","41.0","43.2","56.8"
"00:05:41","26.0","41.8","44.1","58.4"
"00:05:42","26.1","42.7","45.0","59.8"
"00:05:43","26.1","43.6","45.7","61.1"
"00:05:44","26.2","44.5","46.4","62.2"
"00:05:45","26.3","45.4","47.1","63.3"
"00:05:46","26.4","46.1","47.7","64.2"
"00:05:47","26.5","46.7","48.4","65.0"
"00:05:48","26.6","47.3","48.9","65.7"
"00:05:49","26.6","47.8","49.5","65.9"
"00:05:50","26.7","48.4","49.9","64.4"
"00:05:51","26.8","48.8","50.1","63.5"
"00:05:52","26.8","49.1","50.0","63.6"
"00:05:53","26.9","49.5","50.2","65.8"
"00:05:54","27.0","49.9","50.7","67.2"
"00:05:55","27.1","50.3","51.0","68.1"
"00:05:56","27.2","50.6","51.5","68.9"
"00:05:57","27.3","50.9","51.8","69.6"
"00:05:58","27.4","51.2","52.2","70.3"
"00:05:59","27.5","51.6","52.8","70.9"
"00:06:00","27.6","52.0","53.3","71.5"
"00:06:01","27.7","52.5","53.8","72.0"
"00:06:02","27.8","53.0","54.2","72.5"
"00:06:03","27.9","53.3","54.6","73.0"
"00:06:04","28.0","53.6","55.0","73.5"
"00:06:05","28.1","53.7","55.3","73.9"
"00:06:06","28.1","53.7","55.4","74.3"
"00:06:07","28.2","53.8","55.5","74.6"
"00:06:08","28.3","53.9","55.6","74.9"
"00:06:09","28.4","54.1","55.9","75.1"
"00:06:10","28.4","54.2","55.9","75.4"
"00:06:11","28.4","54.3","56.0","75.7"
"00:06:12","28.5","54.5","55.8","76.0"
"00:06:13","28.6","54.6","55.8","76.2"
"00:06:14","28.6","54.6","55.6","76.4"
"00:06:15","28.7","54.5","55.6","76.6"
"00:06:16","28.8","54.7","55.8","76.8"
"00:06:17","28.9","55.0","56.1","76.4"
"00:06:18","29.1","55.1","56.4","74.5"
"00:06:19","29.2","55.3","56.7","73.1"
"00:06:20","29.2","55.4","57.0","72.8"
"00:06:21","29.3","55.5","57.2","75.0"
"00:06:22","29.3","55.6","57.3","76.5"
"00:06:23","29.4","55.7","57.6","77.4"
"00:06:24","29.5","55.9","57.9","78.1"
"00:06:25","29.6","56.1","58.2","78.8"
"00:06:26","29.7","56.3","58.5","79.5"
"00:06:27","29.8","56.5","58.7","80.2"
"00:06:28","29.8","56.6","58.8","80.7"
"00:06:29","30.0","56.8","59.0","81.3"
"00:06:30","30.0","56.9","59.3","81.8"
"00:06:31","30.1","56.9","59.5","82.2"
"00:06:32","30.2","57.0","59.7","82.6"
"00:06:33","30.3","57.1","59.9","82.9"
"00:06:34","30.4","57.2","60.1","83.2"
"00:06:35","30.4","57.3","60.3","83.5"
"00:06:36","30.6","57.4","60.3","83.8"
"00:06:37","30.6","57.5","60.0","84.0"
"00:06:38","30.7","57.5","59.7","84.2"
"00:06:39","30.8","57.7","59.8","84.3"
"00:06:40","30.9","57.7","60.0","84.4"
"00:06:41","31.0","57.7","60.2","84.5"
"00:06:42","31.1","57.9","60.5","84.6"
"00:06:43","31.1","58.1","60.6","84.7"
"00:06:44","31.3","58.2","60.8","84.8"
"00:06:45","31.4","58.4","60.9","84.8"
"00:06:46","31.5","58.6","61.0","84.8"
"00:06:47","31.6","58.7","61.1","84.5"
"00:06:48","31.7","58.9","61.2","82.5"
"00:06:49","31.9","59.0","61.2","81.0"
"00:06:50","31.9","59.0","61.2","80.3"
"00:06:51","31.9","58.9","61.2","82.0"
"00:06:52","32.0","58.8","61.2","83.6"
"00:06:53","32.0","58.9","61.3","84.4"
"00:06:54","32.0","59.0","61.4","84.9"
"00:06:55","32.1","59.0","61.6","85.5"
"00:06:56","32.2","58.9","61.7","85.9"
"00:06:57","32.2","59.0","61.9","86.4"
"00:06:58","32.3","59.1","62.1","86.8"
"00:06:59","32.3","59.2","62.3","87.2"
"00:07:00","32.4","59.5","62.4","87.6"
"00:07:01","32.5","59.8","62.5","87.9"
"00:07:02","32.6","59.9","62.6","88.2"
"00:07:03","32.7","59.9","62.7","88.5"
"00:07:04","32.8","60.0","62.8","88.7"
"00:07:05","32.9","60.2","62.8","88.9"
"00:07:06","32.9","60.3","62.7","89.0"
"00:07:07","33.0","60.5","62.8","89.2"
"00:07:08","33.0","60.7","62.9","89.3"
"00:07:09","33.1","60.7","62.8","89.4"
"00:07:10","33.1","60.5","62.7","89.4"
"00:07:11","33.2","60.5","62.7","89.4"
"00:07:12","33.4","60.7","62.8","89.4"
"00:07:13","33.5","60.8","63.0","89.5"
"00:07:14","33.6","61.0","63.0","89.5"
"00:07:15","33.7","61.0","63.1","89.5"
"00:07:16","33.8","61.0","63.2","89.5"
"00:07:17","33.9","60.8","63.1","89.5"
"00:07:18","33.9","60.6","62.9","89.4"
"00:07:19","34.0","60.3","62.8","89.2"
"00:07:20","34.0","59.9","62.8","87.4"
"00:07:21","34.0","60.1","62.7","85.6"
"00:07:22","34.1","60.4","62.7","85.0"
"00:07:23","34.2","60.6","62.8","86.9"
"00:07:24","34.2","60.8","62.8","88.2"
"00:07:25","34.3","60.8","62.7","88.8"
"00:07:26","34.3","60.7","62.8","89.3"
"00:07:27","34.3","60.6","62.8","89.8"
"00:07:28","34.3","60.5","62.9","90.2"
"00:07:29","34.4","60.5","62.9","90.6"
"00:07:30","34.4","60.5","62.9","91.0"
"00:07:31","34.4","60.4","63.0","91.3"
"00:07:32","34.5","60.5","63.1","91.7"
"00:07:33","34.6","60.5","63.2","92.0"
"00:07:34","34.7","60.6","63.4","92.2"
"00:07:35","34.8","60.7","63.6","92.4"
"00:07:36","34.9","60.6","63.7","92.6"
"00:07:37","34.9","60.5","63.8","92.8"
"00:07:38","35.0","60.5","63.9","92.9"
"00:07:39","35.1","60.8","64.0","93.0"
"00:07:40","35.3","61.1","64.1","93.0"
"00:07:41","35.4","61.1","64.1","93.1"
"00:07:42","35.5","61.3","64.1","93.1"
"00:07:43","35.5","61.7","64.1","93.1"
"00:07:44","35.7","61.9","64.2","93.2"
"00:07:45","35.8","62.2","64.3","93.2"
"00:07:46","35.9","62.3","64.4","93.1"
"00:07:47","36.0","62.5","64.5","93.1"
"00:07:48","36.1","62.6","64.6","93.1"
"00:07:49","36.2","62.7","64.6","93.0"
"00:07:50","36.3","62.7","64.6","93.0"
"00:07:51","36.4","62.6","64.5","92.9"
"00:07:52","36.4","62.4","64.3","92.9"
"00:07:53","36.4","62.2","64.3","92.8"
"00:07:54","36.4","62.1","64.2","92.5"
"00:07:55","36.4","61.9","64.1","90.6"
"00:07:56","36.4","61.7","64.0","88.9"
"00:07:57","36.5","61.6","63.9","87.9"
"00:07:58","36.5","61.5","63.9","87.2"
"00:07:59","36.6","61.5","63.9","86.8"
"00:08:00","36.6","61.4","64.0","86.4"
"00:08:01","36.7","61.3","64.0","86.1"
"00:08:02","36.7","61.1","64.0","85.9"
"00:08:03","36.7","60.9","63.9","85.6"
"00:08:04","36.7","60.8","63.9","85.3"
"00:08:05","36.7","60.7","63.9","85.1"
"00:08:06","36.8","60.8","63.8","84.8"
"00:08:07","","","",""
"00:08:08","","","",""
"00:08:09","","","",""
"00:08:10","","","",""
"00:08:11","","","",""
"00:08:12","","","",""
"00:08:13","","","",""
