"","Catheter Cover Max. (C)","Catheter 13" Max. (C)","Catheter 9" Max. (C)","Uterus Max. (C)"
"00:02:00","26.1","26.0","25.7","23.4"
"00:02:01","26.1","26.0","25.7","23.4"
"00:02:02","26.1","26.0","25.7","23.4"
"00:02:03","26.1","26.0","25.7","23.4"
"00:02:04","26.0","26.0","25.7","23.4"
"00:02:05","26.0","26.0","25.7","23.4"
"00:02:06","26.0","26.0","25.7","23.4"
"00:02:07","26.1","26.0","25.7","23.4"
"00:02:08","26.1","26.0","25.7","23.4"
"00:02:09","26.0","26.0","25.7","23.4"
"00:02:10","26.0","26.0","25.7","23.4"
"00:02:11","26.0","26.0","25.7","23.4"
"00:02:12","26.0","26.0","25.7","23.4"
"00:02:13","26.0","26.0","25.7","23.4"
"00:02:14","26.0","26.0","25.7","23.4"
"00:02:15","26.0","26.0","25.7","23.4"
"00:02:16","26.0","26.0","25.7","23.4"
"00:02:17","26.0","26.0","25.7","23.4"
"00:02:18","26.0","26.0","25.7","23.4"
"00:02:19","26.0","26.0","25.7","23.4"
"00:02:20","26.0","26.0","25.7","23.4"
"00:02:21","26.0","26.0","25.7","23.3"
"00:02:22","26.0","26.0","25.7","23.3"
"00:02:23","26.0","26.0","25.7","23.3"
"00:02:24","26.0","26.0","25.7","23.3"
"00:02:25","26.0","26.0","25.7","23.3"
"00:02:26","26.0","26.0","25.7","23.3"
"00:02:27","26.0","26.0","25.7","23.3"
"00:02:28","26.0","26.0","25.7","23.3"
"00:02:29","26.0","26.0","25.7","23.3"
"00:02:30","26.0","26.0","25.7","23.3"
"00:02:31","26.0","26.0","25.7","23.3"
"00:02:32","26.0","26.0","25.7","23.3"
"00:02:33","26.0","26.1","25.7","23.3"
"00:02:34","26.0","26.1","25.7","23.3"
"00:02:35","26.0","26.1","25.7","23.3"
"00:02:36","26.0","26.1","25.8","23.3"
"00:02:37","26.0","26.1","25.8","23.3"
"00:02:38","26.0","26.1","25.8","23.2"
"00:02:39","26.0","26.1","25.8","23.2"
"00:02:40","26.0","26.1","25.8","23.2"
"00:02:41","26.0","26.1","25.8","23.2"
"00:02:42","26.0","26.1","25.8","23.2"
"00:02:43","26.0","26.1","25.8","23.2"
"00:02:44","26.0","26.1","25.8","23.2"
"00:02:45","26.0","26.1","25.8","23.2"
"00:02:46","25.9","26.0","25.8","23.1"
"00:02:47","26.0","26.1","25.8","23.1"
"00:02:48","26.0","26.1","25.9","23.1"
"00:02:49","26.0","26.0","25.8","23.1"
"00:02:50","26.0","26.0","25.8","23.1"
"00:02:51","26.0","26.1","25.8","23.0"
"00:02:52","26.0","26.1","25.8","23.0"
"00:02:53","26.0","26.1","25.8","23.0"
"00:02:54","26.0","26.1","25.8","23.0"
"00:02:55","26.0","26.1","25.8","23.0"
"00:02:56","26.0","26.1","25.8","23.0"
"00:02:57","26.0","26.1","25.8","23.0"
"00:02:58","26.0","26.0","25.8","23.0"
"00:02:59","26.0","26.0","25.8","22.9"
"00:03:00","26.0","26.0","25.8","22.9"
"00:03:01","25.9","26.0","25.8","22.9"
"00:03:02","25.9","26.0","25.8","22.9"
"00:03:03","26.0","26.0","25.8","22.9"
"00:03:04","26.0","26.0","25.8","22.9"
"00:03:05","26.0","26.0","25.8","22.9"
"00:03:06","26.0","26.0","25.7","22.9"
"00:03:07","26.0","26.0","25.7","22.9"
"00:03:08","26.0","26.0","25.7","22.9"
"00:03:09","26.0","26.0","25.7","22.9"
"00:03:10","25.9","26.0","25.7","22.9"
"00:03:11","25.9","26.0","25.8","22.9"
"00:03:12","25.9","26.0","25.7","22.9"
"00:03:13","25.9","26.0","25.8","22.9"
"00:03:14","25.9","26.0","25.8","22.9"
"00:03:15","25.9","26.0","25.7","22.9"
"00:03:16","25.9","26.0","25.7","22.9"
"00:03:17","25.9","26.0","25.7","22.9"
"00:03:18","25.9","26.0","25.7","22.9"
"00:03:19","25.9","26.0","25.7","22.9"
"00:03:20","25.9","26.0","25.7","22.9"
"00:03:21","25.9","26.0","25.7","22.9"
"00:03:22","26.0","26.0","25.7","22.9"
"00:03:23","25.9","26.0","25.7","22.9"
"00:03:24","25.9","26.0","25.7","22.9"
"00:03:25","25.9","26.0","25.7","22.9"
"00:03:26","25.9","26.0","25.7","22.9"
"00:03:27","25.9","26.0","25.7","22.9"
"00:03:28","26.0","26.0","25.7","22.9"
"00:03:29","26.0","26.0","25.7","22.9"
"00:03:30","26.0","26.0","25.7","22.9"
"00:03:31","26.0","26.0","25.7","22.9"
"00:03:32","26.0","26.0","25.7","22.9"
"00:03:33","26.0","26.0","25.7","22.9"
"00:03:34","26.0","26.0","25.7","22.8"
"00:03:35","26.0","26.0","25.7","22.8"
"00:03:36","26.0","26.0","25.7","22.8"
"00:03:37","26.0","26.0","25.7","22.8"
"00:03:38","26.0","26.0","25.6","22.8"
"00:03:39","26.0","26.0","25.6","22.8"
"00:03:40","26.0","26.0","25.6","22.8"
"00:03:41","26.0","26.0","25.6","22.8"
"00:03:42","26.0","26.0","25.6","22.8"
"00:03:43","26.0","26.0","25.6","22.8"
"00:03:44","26.0","26.0","25.6","22.8"
"00:03:45","26.0","26.0","25.6","22.8"
"00:03:46","26.0","26.0","25.6","22.8"
"00:03:47","26.0","26.0","25.6","22.8"
"00:03:48","26.0","26.0","25.6","22.8"
"00:03:49","26.0","26.0","25.6","22.8"
"00:03:50","26.0","26.0","25.6","22.8"
"00:03:51","26.0","26.0","25.6","22.8"
"00:03:52","26.0","26.0","25.6","22.8"
"00:03:53","26.0","26.0","25.6","22.8"
"00:03:54","26.0","26.0","25.7","22.8"
"00:03:55","26.0","26.0","25.7","22.8"
"00:03:56","26.0","26.0","25.7","22.8"
"00:03:57","25.9","26.0","25.7","22.8"
"00:03:58","25.9","26.0","25.7","22.8"
"00:03:59","25.9","26.0","25.7","22.8"
"00:04:00","25.9","26.0","25.7","22.8"
"00:04:01","25.9","26.0","25.7","22.8"
"00:04:02","25.9","26.0","25.7","22.8"
"00:04:03","25.9","26.0","25.7","22.8"
"00:04:04","25.9","26.0","25.8","22.8"
"00:04:05","25.9","26.0","25.8","22.8"
"00:04:06","25.9","26.0","25.8","22.8"
"00:04:07","25.9","26.0","25.8","22.8"
"00:04:08","25.9","26.0","25.8","22.8"
"00:04:09","25.9","26.1","25.8","22.8"
"00:04:10","25.9","26.1","25.8","22.8"
"00:04:11","25.9","26.0","25.8","22.8"
"00:04:12","25.9","26.0","25.7","22.8"
"00:04:13","25.9","26.0","25.8","22.8"
"00:04:14","25.9","26.0","25.7","22.8"
"00:04:15","25.9","26.0","25.7","22.8"
"00:04:16","25.9","26.0","25.7","22.8"
"00:04:17","25.9","26.0","25.7","22.7"
"00:04:18","25.9","26.0","25.7","22.8"
"00:04:19","25.9","26.0","25.7","22.8"
"00:04:20","26.0","26.0","25.7","22.7"
"00:04:21","26.0","26.0","25.7","22.7"
"00:04:22","26.0","26.1","25.7","22.7"
"00:04:23","26.0","26.1","25.7","22.7"
"00:04:24","26.0","26.1","25.7","22.7"
"00:04:25","26.0","26.1","25.7","22.7"
"00:04:26","26.0","26.1","25.7","22.7"
"00:04:27","26.0","26.1","25.7","22.7"
"00:04:28","26.0","26.1","25.7","22.7"
"00:04:29","26.0","26.1","25.7","22.7"
"00:04:30","26.0","26.0","25.7","22.7"
"00:04:31","26.0","26.0","25.7","22.7"
"00:04:32","26.0","26.0","25.7","22.7"
"00:04:33","26.0","26.0","25.6","22.7"
"00:04:34","25.9","26.0","25.6","22.7"
"00:04:35","25.9","26.0","25.6","22.6"
"00:04:36","25.9","25.9","25.6","22.6"
"00:04:37","25.9","25.9","25.6","22.7"
"00:04:38","25.9","25.9","25.5","22.6"
"00:04:39","25.9","25.9","25.5","22.6"
"00:04:40","25.9","25.9","25.5","22.6"
"00:04:41","25.9","25.9","25.5","22.6"
"00:04:42","25.8","25.8","25.4","22.6"
"00:04:43","25.8","25.8","25.4","22.6"
"00:04:44","25.8","25.8","25.4","22.6"
"00:04:45","25.8","25.8","25.3","22.6"
"00:04:46","25.8","25.7","25.3","22.6"
"00:04:47","25.8","25.7","25.3","22.6"
"00:04:48","25.8","25.7","25.3","22.6"
"00:04:49","25.8","25.7","25.2","22.6"
"00:04:50","25.8","25.6","25.2","22.6"
"00:04:51","25.7","25.6","25.2","22.6"
"00:04:52","25.7","25.6","25.2","22.6"
"00:04:53","25.7","25.6","25.2","22.6"
"00:04:54","25.7","25.6","25.2","22.6"
"00:04:55","25.7","25.6","25.3","22.6"
"00:04:56","25.7","25.6","25.3","22.7"
"00:04:57","25.7","25.6","25.3","22.7"
"00:04:58","25.7","25.6","25.3","22.7"
"00:04:59","25.7","25.6","25.3","22.7"
"00:05:00","25.7","25.6","25.3","22.7"
"00:05:01","25.7","25.5","25.2","22.7"
"00:05:02","25.7","25.5","25.2","22.8"
"00:05:03","25.7","25.5","25.2","22.8"
"00:05:04","25.7","25.5","25.2","22.8"
"00:05:05","25.7","25.5","25.2","22.8"
"00:05:06","25.7","25.5","25.2","22.8"
"00:05:07","25.7","25.5","25.2","22.8"
"00:05:08","25.7","25.5","25.3","22.9"
"00:05:09","25.7","25.5","25.2","22.9"
"00:05:10","25.7","25.5","25.3","22.9"
"00:05:11","25.7","25.5","25.3","22.9"
"00:05:12","25.7","25.5","25.3","22.9"
"00:05:13","25.7","25.5","25.4","22.9"
"00:05:14","25.8","25.5","25.4","22.8"
"00:05:15","25.7","25.5","25.4","22.8"
"00:05:16","25.7","25.5","25.5","22.8"
"00:05:17","25.7","25.5","25.5","22.8"
"00:05:18","25.8","25.5","25.5","22.9"
"00:05:19","25.8","25.6","25.5","22.9"
"00:05:20","25.8","25.6","25.5","22.9"
"00:05:21","25.8","25.6","25.5","22.9"
"00:05:22","25.8","25.6","25.5","22.9"
"00:05:23","25.8","25.5","25.5","22.9"
"00:05:24","25.7","25.5","25.5","23.0"
"00:05:25","25.7","25.5","25.4","23.0"
"00:05:26","25.7","25.5","25.4","23.0"
"00:05:27","25.7","25.5","25.4","23.0"
"00:05:28","25.7","25.5","25.4","23.0"
"00:05:29","25.7","25.5","25.4","23.0"
"00:05:30","25.7","25.4","25.4","23.1"
"00:05:31","25.6","25.4","25.4","23.1"
"00:05:32","25.6","25.5","25.4","23.1"
"00:05:33","25.6","25.7","25.6","23.4"
"00:05:34","25.6","26.0","26.1","24.2"
"00:05:35","25.6","26.5","26.7","25.4"
"00:05:36","25.6","27.1","27.3","27.4"
"00:05:37","25.6","27.8","28.2","29.1"
"00:05:38","25.6","28.7","29.3","31.4"
"00:05:39","25.6","29.8","30.5","34.0"
"00:05:40","25.6","30.9","31.9","36.4"
"00:05:41","25.7","32.2","33.3","38.5"
"00:05:42","25.7","33.4","34.7","40.2"
"00:05:43","25.7","34.7","36.1","41.4"
"00:05:44","25.8","36.0","37.5","42.3"
"00:05:45","25.8","37.3","38.8","42.8"
"00:05:46","25.9","38.5","40.0","42.9"
"00:05:47","25.9","39.7","41.2","42.8"
"00:05:48","26.0","40.8","42.3","42.6"
"00:05:49","26.0","41.8","43.4","42.6"
"00:05:50","26.1","42.8","44.5","42.9"
"00:05:51","26.1","43.8","45.5","43.3"
"00:05:52","26.2","44.7","46.4","43.7"
"00:05:53","26.3","45.6","47.2","44.1"
"00:05:54","26.4","46.4","47.9","44.5"
"00:05:55","26.4","47.2","48.6","44.9"
"00:05:56","26.5","47.9","49.2","45.3"
"00:05:57","26.6","48.5","49.8","45.7"
"00:05:58","26.7","49.1","50.3","45.9"
"00:05:59","26.7","49.7","50.8","45.0"
"00:06:00","26.8","50.2","51.2","44.1"
"00:06:01","26.9","50.7","51.6","43.8"
"00:06:02","27.1","51.2","52.1","45.7"
"00:06:03","27.1","51.5","52.4","47.4"
"00:06:04","27.2","51.8","52.9","48.1"
"00:06:05","27.3","52.2","53.5","48.6"
"00:06:06","27.5","52.6","54.0","49.4"
"00:06:07","27.6","53.0","54.5","49.9"
"00:06:08","27.7","53.3","55.1","50.4"
"00:06:09","27.8","53.7","55.6","50.9"
"00:06:10","27.8","53.9","56.1","51.4"
"00:06:11","27.9","54.2","56.5","52.0"
"00:06:12","28.0","54.5","56.9","52.6"
"00:06:13","28.1","54.8","57.3","53.0"
"00:06:14","28.2","55.2","57.7","53.4"
"00:06:15","28.3","55.6","58.1","53.8"
"00:06:16","28.5","56.0","58.4","54.1"
"00:06:17","28.6","56.3","58.8","54.5"
"00:06:18","28.7","56.5","59.1","54.8"
"00:06:19","28.8","56.7","59.4","55.1"
"00:06:20","28.9","56.9","59.2","55.4"
"00:06:21","29.0","57.1","59.2","55.7"
"00:06:22","29.1","57.3","59.5","55.9"
"00:06:23","29.2","57.3","59.7","56.2"
"00:06:24","29.3","57.1","59.9","56.4"
"00:06:25","29.3","56.9","60.0","56.7"
"00:06:26","29.4","56.7","59.9","56.9"
"00:06:27","29.5","56.4","59.9","56.9"
"00:06:28","29.6","56.2","59.9","55.9"
"00:06:29","29.7","55.9","59.9","54.9"
"00:06:30","29.8","55.7","59.9","54.5"
"00:06:31","29.9","55.5","59.9","55.4"
"00:06:32","30.0","55.3","59.9","57.8"
"00:06:33","30.1","55.4","59.2","57.9"
"00:06:34","30.1","55.4","58.7","57.7"
"00:06:35","30.2","55.2","58.8","57.8"
"00:06:36","30.3","55.3","58.9","58.1"
"00:06:37","30.4","55.4","59.5","58.3"
"00:06:38","30.5","55.4","59.9","58.6"
"00:06:39","30.6","55.3","60.0","58.9"
"00:06:40","30.7","55.2","59.9","59.2"
"00:06:41","30.8","55.3","60.2","59.4"
"00:06:42","30.9","55.3","60.4","59.7"
"00:06:43","31.0","55.4","60.7","59.9"
"00:06:44","31.1","55.6","61.1","60.1"
"00:06:45","31.2","55.9","61.4","60.3"
"00:06:46","31.3","56.1","61.7","60.5"
"00:06:47","31.4","56.2","61.8","60.7"
"00:06:48","31.5","56.3","62.0","60.9"
"00:06:49","31.6","56.4","62.2","61.1"
"00:06:50","31.7","56.5","62.2","61.3"
"00:06:51","31.8","56.5","62.2","61.5"
"00:06:52","31.8","56.3","61.8","61.6"
"00:06:53","31.9","56.2","61.5","61.8"
"00:06:54","32.0","56.2","61.1","61.9"
"00:06:55","32.1","56.1","61.3","62.1"
"00:06:56","32.2","56.2","61.4","62.2"
"00:06:57","32.4","56.2","61.2","62.3"
"00:06:58","32.5","56.2","60.9","62.1"
"00:06:59","32.7","56.3","60.7","60.8"
"00:07:00","32.8","56.5","60.6","59.8"
"00:07:01","32.9","56.6","60.3","59.5"
"00:07:02","33.0","56.6","59.9","60.6"
"00:07:03","33.1","56.8","59.9","62.7"
"00:07:04","33.3","57.0","59.8","62.4"
"00:07:05","33.3","57.3","60.0","62.4"
"00:07:06","33.4","57.4","60.4","62.5"
"00:07:07","33.4","57.6","60.6","62.8"
"00:07:08","33.4","57.7","60.8","63.1"
"00:07:09","33.5","57.9","61.2","63.4"
"00:07:10","33.6","58.1","61.7","63.7"
"00:07:11","33.8","58.5","62.1","64.0"
"00:07:12","33.9","58.9","62.5","64.2"
"00:07:13","33.9","59.1","62.7","64.5"
"00:07:14","34.0","59.2","63.0","64.7"
"00:07:15","34.1","59.3","63.0","64.9"
"00:07:16","34.2","59.3","62.7","65.1"
"00:07:17","34.2","59.4","62.5","65.2"
"00:07:18","34.2","59.3","62.6","65.4"
"00:07:19","34.2","59.3","62.6","65.5"
"00:07:20","34.2","59.4","62.8","65.7"
"00:07:21","34.2","59.5","62.9","65.8"
"00:07:22","34.3","59.7","63.0","65.9"
"00:07:23","34.4","60.0","63.0","66.0"
"00:07:24","34.4","60.2","63.1","66.1"
"00:07:25","34.5","60.2","63.2","66.2"
"00:07:26","34.5","60.4","63.4","66.3"
"00:07:27","34.6","60.6","63.5","66.4"
"00:07:28","34.8","60.7","63.8","66.5"
"00:07:29","35.0","60.8","63.8","66.6"
"00:07:30","35.1","60.9","63.8","66.7"
"00:07:31","35.3","61.0","63.8","66.2"
"00:07:32","35.5","61.0","64.0","64.8"
"00:07:33","35.6","61.0","64.0","63.8"
"00:07:34","35.8","61.1","63.8","63.4"
"00:07:35","35.9","61.1","63.8","65.0"
"00:07:36","36.0","61.1","63.8","66.4"
"00:07:37","36.1","61.2","63.9","66.0"
"00:07:38","36.3","61.4","64.1","66.0"
"00:07:39","36.3","61.5","64.4","66.3"
"00:07:40","36.5","61.7","64.7","66.7"
"00:07:41","36.6","61.8","65.0","67.1"
"00:07:42","36.6","61.9","65.3","67.4"
"00:07:43","36.7","62.1","65.5","67.7"
"00:07:44","36.8","62.2","65.6","68.0"
"00:07:45","36.9","62.4","65.6","68.2"
"00:07:46","37.0","62.5","65.7","68.4"
"00:07:47","37.0","62.5","65.8","68.6"
"00:07:48","37.0","62.6","65.8","68.8"
"00:07:49","37.1","62.8","65.9","69.0"
"00:07:50","37.2","62.9","65.9","69.1"
"00:07:51","37.3","63.0","65.9","69.3"
"00:07:52","37.5","63.2","66.0","69.4"
"00:07:53","37.5","63.3","66.1","69.5"
"00:07:54","37.5","63.3","66.1","69.6"
"00:07:55","37.6","63.4","66.2","69.7"
"00:07:56","37.8","63.4","66.3","69.8"
"00:07:57","37.9","63.4","66.5","69.9"
"00:07:58","38.0","63.4","66.7","70.0"
"00:07:59","38.1","63.3","66.7","70.1"
"00:08:00","38.2","63.3","66.8","70.2"
"00:08:01","38.3","63.3","66.7","70.2"
"00:08:02","38.3","63.3","66.7","70.3"
"00:08:03","38.3","63.2","66.7","70.3"
"00:08:04","38.4","63.2","66.5","70.4"
"00:08:05","38.4","63.1","66.3","70.4"
"00:08:06","38.4","62.9","66.0","70.5"
"00:08:07","38.4","62.8","65.8","69.7"
"00:08:08","38.5","62.8","65.5","68.2"
"00:08:09","38.6","62.7","65.2","67.2"
"00:08:10","38.8","62.7","65.2","66.8"
"00:08:11","38.9","62.7","65.2","66.5"
"00:08:12","38.8","62.6","65.1","66.3"
"00:08:13","38.8","62.6","65.0","66.1"
"00:08:14","38.9","62.5","65.1","66.0"
"00:08:15","38.9","62.3","65.3","65.8"
"00:08:16","38.9","62.2","65.5","65.7"
"00:08:17","39.1","62.1","65.5","65.6"
"00:08:18","","","",""
"00:08:19","","","",""
"00:08:20","","","",""
"00:08:21","","","",""
"00:08:22","","","",""
"00:08:23","","","",""
"00:08:24","","","",""
